mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_coxnetsurvivalanalysis__alphas,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.618824529647827,0.09638824357917984,0.8457860946655273,0.12160338308705791,[0.12306889538483351],{'coxnetsurvivalanalysis__alphas': [0.12306889538483351]},0.6638584327636247,0.5,0.5,0.5,0.7054921841994085,0.5738701233926067,0.09142499450872316,10
3.7947128295898436,0.13713488293113768,0.747130298614502,0.14799969221817555,[0.09657954269338903],{'coxnetsurvivalanalysis__alphas': [0.09657954269338903]},0.6638584327636247,0.6859417881025086,0.7547760726589414,0.7173498398531688,0.7054921841994085,0.7054836635155304,0.030610758051531097,5
3.6367025852203367,0.1591139569138207,0.8305923461914062,0.1953106497501626,[0.07579175906062166],{'coxnetsurvivalanalysis__alphas': [0.07579175906062166]},0.6638584327636247,0.6859417881025086,0.7547760726589414,0.7173498398531688,0.7054921841994085,0.7054836635155304,0.030610758051531097,5
3.7362810134887696,0.180915737722822,0.658651065826416,0.09796311156057286,[0.05947833859329855],{'coxnetsurvivalanalysis__alphas': [0.05947833859329855]},0.6638584327636247,0.6859417881025086,0.7607657375508926,0.7229639759599813,0.7016476552598225,0.707035517927366,0.03310252999809697,4
3.7123648643493654,0.14388180110527737,0.7832382202148438,0.11075001365883057,[0.046676219231031144],{'coxnetsurvivalanalysis__alphas': [0.046676219231031144]},0.6732102547565302,0.6986200765335704,0.7653069213905418,0.7203728362183754,0.7169412758766371,0.714890272955131,0.03025903752934377,3
3.774807167053223,0.16717241379162856,0.7358864784240723,0.0752214162052827,[0.03662962841986231],{'coxnetsurvivalanalysis__alphas': [0.03662962841986231]},0.6765962592712028,0.6996250628116424,0.7634669589727529,0.7274264944038579,0.7337558090409801,0.7201741169000873,0.029774562347914063,2
4.152117490768433,0.08639666396609516,0.5403917789459228,0.12197473975992708,[0.02874546611275619],{'coxnetsurvivalanalysis__alphas': [0.02874546611275619]},0.6815946468881006,0.6979243168025975,0.7686345129971813,0.7335084751862382,0.7280523869877482,0.7219428677723732,0.03018631793679978,1
18.770556735992432,20.8833277142851,0.25084333419799804,0.20565859541739115,[0.022558291134385483],{'coxnetsurvivalanalysis__alphas': [0.022558291134385483]},0.5,0.5,0.7489821484497338,0.735667758304243,0.720659062103929,0.6410617937715812,0.11552460857245742,7
523.3522917747498,394.46210090296864,0.2856164455413818,0.1429964638035703,[0.017702843881799983],{'coxnetsurvivalanalysis__alphas': [0.017702843881799983]},0.5532489519509836,0.48629739863167254,0.45282649545881615,0.5,0.7276299112801013,0.5440005514643147,0.09734853420817625,12
622.000937128067,626.9111952236688,0.262929105758667,0.13371998262281723,[0.013892483239817902],{'coxnetsurvivalanalysis__alphas': [0.013892483239817902]},0.6982425024185747,0.5084844033860307,0.5157375508925776,0.7082808507575485,0.5,0.5861490614909463,0.09580433621452206,9
2214.9080115318297,1627.0706267587339,0.25785465240478517,0.12998418160849912,[0.01090226473538767],{'coxnetsurvivalanalysis__alphas': [0.01090226473538767]},0.5,0.5485292412353601,0.4798778578139681,0.5659481052290639,0.5544993662864385,0.5297709141129661,0.033608881964009775,14
1818.4264889240264,941.7523798005519,0.2674258232116699,0.13603968930059193,[0.008555660950506609],{'coxnetsurvivalanalysis__alphas': [0.008555660950506609]},0.6767574975814253,0.5917823045108422,0.5974788600062637,0.5,0.6161385720321082,0.5964314468261278,0.05685486918364133,8
2513.4770287036895,1372.9342174180565,0.1815202236175537,0.14958037334804744,[0.006714140233856722],{'coxnetsurvivalanalysis__alphas': [0.006714140233856722]},0.5558287649145437,0.5,0.5,0.624824558246662,0.5960709759188847,0.555344859816018,0.05022426944633673,11
3578.383812856674,1273.1675455199888,0.2627898693084717,0.1334622856991071,[0.0052689884908569545],{'coxnetsurvivalanalysis__alphas': [0.0052689884908569545]},0.5,0.5690154999806734,0.47733322893830255,0.5851657249793069,0.5481199831009717,0.5359268873998508,0.04096815602788741,13
3906.232396364212,789.5364856206568,0.24999361038208007,0.13160874842149425,[0.004134891251867094],{'coxnetsurvivalanalysis__alphas': [0.004134891251867094]},0.46432602386326993,0.5593521703838275,0.4878249295333542,0.5,0.5316856780735107,0.5086377603707924,0.0333900365899909,18
5089.070723295212,207.8685601261911,0.31913204193115235,0.038187150219834695,[0.003244897136221737],{'coxnetsurvivalanalysis__alphas': [0.003244897136221737]},0.4401805869074492,0.5361988326697847,0.49479329783902287,0.5634289415913917,0.507815800591466,0.5084834919198229,0.04156993291143653,19
6263.809365129471,365.92680513928434,0.3070047855377197,0.03425949577446864,[0.002546465380414912],{'coxnetsurvivalanalysis__alphas': [0.002546465380414912]},0.45574008384392134,0.5544045456302423,0.5225493266520513,0.5175441753337892,0.49759188846641317,0.5095660039852834,0.03250637421770007,16
6742.039879131317,628.0660012955412,0.2940543174743652,0.04924561323031628,[0.001998364096435429],{'coxnetsurvivalanalysis__alphas': [0.001998364096435429]},0.4690825540148339,0.5888059989950137,0.4893125587222048,0.5286284953395473,0.47198986058301645,0.5095638935309232,0.04495204930373147,17
5690.386608457566,1360.9365016115753,0.17423624992370607,0.08753813018368575,[0.001568236149070092],{'coxnetsurvivalanalysis__alphas': [0.001568236149070092]},0.45594163173169944,0.5849406671562754,0.5,0.5281606506639795,0.47093367131389946,0.5079953241731707,0.0457696502441411,20
