## trainnig 
# mean cindex: [0.6590865  0.56333774 0.71083791 0.70098459 0.69814575] 
# best alpha: [0.039810717055349734] 
## validation 
# cindex:0.7105699552486313 
# features in: 4565+age+treatment, features out: 16 
## baseline 
## features: ['age', 'treatGroup=CytoImmu', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu', 'treatGroup=EndoImmu'] 
# cindex: 0.7074691624451966 
# base_mean_auc: 0.7264476659177086 
AUC,base,time,mean
0.750292858271159,0.7497352038419242,775.5,0.7232112471664428
0.7594527500958155,0.7585831501266684,835.5,0.7232112471664428
0.752804521375228,0.7442454231987335,895.5,0.7232112471664428
0.7227214176417018,0.730985256338062,955.5,0.7232112471664428
0.7152935485089364,0.7162562548687551,1015.5,0.7232112471664428
0.7199965406282705,0.7199097618267033,1075.5,0.7232112471664428
0.7274249068892997,0.7274239297483261,1135.5,0.7232112471664428
0.7159274532768541,0.7164801030902238,1195.5,0.7232112471664428
0.7111803654033575,0.706850021723126,1255.5,0.7232112471664428
0.7180727284592205,0.7122723063748314,1315.5,0.7232112471664428
0.6887247208209719,0.6840002363804251,1375.5,0.7232112471664428
0.6962904695531247,0.6922784708255618,1435.5,0.7232112471664428
0.6949028504083852,0.6901284128779643,1495.5,0.7232112471664428
0.6994086418534202,0.6947939943212164,1555.5,0.7232112471664428
0.7008376580814552,0.6974907617606301,1615.5,0.7232112471664428
0.7158601613008208,0.7124523806217309,1675.5,0.7232112471664428
0.7081693145554113,0.7040832430703889,1735.5,0.7232112471664428
0.7188231720218485,0.7157929024487958,1795.5,0.7232112471664428
0.7180105986385104,0.7171691530814357,1855.5,0.7232112471664428
0.7306113525589233,0.7311899008602141,1915.5,0.7232112471664428
0.7213033802842169,0.7241118315847866,1975.5,0.7232112471664428
0.7221586105399901,0.7251770936031078,2035.5,0.7232112471664428
0.7120430322387151,0.7148806945010682,2095.5,0.7232112471664428
0.7097565091604913,0.7136440925367838,2155.5,0.7232112471664428
0.7156855698589696,0.7208904072666197,2215.5,0.7232112471664428
0.7122258112148431,0.7164448540097945,2275.5,0.7232112471664428
0.7124127998879033,0.7186662581309247,2335.5,0.7232112471664428
0.7118615599475832,0.7215032453813346,2395.5,0.7232112471664428
0.7149547617507102,0.7241476639771689,2455.5,0.7232112471664428
0.7083319912987229,0.7218227168315582,2515.5,0.7232112471664428
0.7051521149018654,0.719894985002103,2575.5,0.7232112471664428
0.7063437677958421,0.7233890756284457,2635.5,0.7232112471664428
0.7192082797650813,0.7391771019294209,2695.5,0.7232112471664428
0.7341764148692789,0.7454038883150358,2755.5,0.7232112471664428
0.7337133776631872,0.7473997743881907,2815.5,0.7232112471664428
0.7479924853211553,0.7675082498742771,2875.5,0.7232112471664428
0.7355563385277402,0.7536279100003982,2935.5,0.7232112471664428
0.6730915984494364,0.682991302976808,2995.5,0.7232112471664428
0.6523015333708286,0.6601682443340433,3055.5,0.7232112471664428
