## trainnig 
# mean cindex: [0.75624207 0.75355973 0.74771047 0.73997578 0.72993313] 
# best alpha: [0.012589254117941675] 
## validation 
# cindex:0.7068217441675564 
# features in: 48+age+treatment, features out: 42 
## baseline 
## features: ['age', 'treatGroup=CytoImmu', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu', 'treatGroup=EndoImmu'] 
# cindex: 0.7074691624451966 
# base_mean_auc: 0.7264476659177086 
AUC,base,time,mean
0.762924940928446,0.7497352038419242,775.5,0.726362790925299
0.7667397618848977,0.7585831501266684,835.5,0.726362790925299
0.7602077791834294,0.7442454231987335,895.5,0.726362790925299
0.7334007861986482,0.730985256338062,955.5,0.726362790925299
0.7330373003145654,0.7162562548687551,1015.5,0.726362790925299
0.7389994468622035,0.7199097618267033,1075.5,0.726362790925299
0.7456624137499018,0.7274239297483261,1135.5,0.726362790925299
0.7276492461911186,0.7164801030902238,1195.5,0.726362790925299
0.7203941379805767,0.706850021723126,1255.5,0.726362790925299
0.7264131680207515,0.7122723063748314,1315.5,0.726362790925299
0.6949463379566684,0.6840002363804251,1375.5,0.726362790925299
0.7014999004350245,0.6922784708255618,1435.5,0.726362790925299
0.702622643988309,0.6901284128779643,1495.5,0.726362790925299
0.7041927635345362,0.6947939943212164,1555.5,0.726362790925299
0.7038425423963643,0.6974907617606301,1615.5,0.726362790925299
0.7198141402896191,0.7124523806217309,1675.5,0.726362790925299
0.7101345121990164,0.7040832430703889,1735.5,0.726362790925299
0.7162621138472535,0.7157929024487958,1795.5,0.726362790925299
0.7145538307030344,0.7171691530814357,1855.5,0.726362790925299
0.7321568975139445,0.7311899008602141,1915.5,0.726362790925299
0.7190743852795893,0.7241118315847866,1975.5,0.726362790925299
0.7197715167147356,0.7251770936031078,2035.5,0.726362790925299
0.712824854444804,0.7148806945010682,2095.5,0.726362790925299
0.7144186194153864,0.7136440925367838,2155.5,0.726362790925299
0.7199891804820433,0.7208904072666197,2215.5,0.726362790925299
0.71772013649516,0.7164448540097945,2275.5,0.726362790925299
0.7172725058205728,0.7186662581309247,2335.5,0.726362790925299
0.7160365783525706,0.7215032453813346,2395.5,0.726362790925299
0.7117234608429138,0.7241476639771689,2455.5,0.726362790925299
0.7054844109781295,0.7218227168315582,2515.5,0.726362790925299
0.7056638738084586,0.719894985002103,2575.5,0.726362790925299
0.7058099044736326,0.7233890756284457,2635.5,0.726362790925299
0.711393919904169,0.7391771019294209,2695.5,0.726362790925299
0.7239514322763403,0.7454038883150358,2755.5,0.726362790925299
0.717628939264353,0.7473997743881907,2815.5,0.726362790925299
0.7284147800157514,0.7675082498742771,2875.5,0.726362790925299
0.7250032051338412,0.7536279100003982,2935.5,0.726362790925299
0.6578087409978954,0.682991302976808,2995.5,0.726362790925299
0.6347971210972585,0.6601682443340433,3055.5,0.726362790925299
