## trainnig 
# mean cindex: [0.74818884 0.74095137 0.72912738 0.71735221 0.70817359] 
# best alpha: [0.012589254117941675] 
## validation 
# cindex:0.7611104195194821 
# features in: 32+age+treatment, features out: 27 
## baseline 
## features: ['age', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu'] 
# cindex: 0.6310842773559069 
# base_mean_auc: 0.6259041297743244 
AUC,base,time,mean
0.778417724512506,0.6936798375503709,724.0,0.7377370166068121
0.7301938054579936,0.672641890448832,784.0,0.7377370166068121
0.7318901842942722,0.6746192148407035,844.0,0.7377370166068121
0.7435166660627208,0.691651554175667,904.0,0.7377370166068121
0.7553432716716235,0.6979299012769975,964.0,0.7377370166068121
0.7513550828401743,0.6741355033581213,1024.0,0.7377370166068121
0.7513550828401743,0.6741355033581213,1084.0,0.7377370166068121
0.7513660614555582,0.6731990348707306,1144.0,0.7377370166068121
0.7517256093312701,0.6880064012716405,1204.0,0.7377370166068121
0.7516076340512095,0.6894737387462043,1264.0,0.7377370166068121
0.7681401031414854,0.6667244313268927,1324.0,0.7377370166068121
0.7681401031414854,0.6667244313268927,1384.0,0.7377370166068121
0.7708767936036306,0.682851536368521,1444.0,0.7377370166068121
0.7711504303929138,0.6833443822377268,1504.0,0.7377370166068121
0.7815575481629125,0.6595554312172538,1564.0,0.7377370166068121
0.8017116133507972,0.649750840043887,1624.0,0.7377370166068121
0.8020081528333707,0.6496941827975795,1684.0,0.7377370166068121
0.801584403446592,0.6495800585974765,1744.0,0.7377370166068121
0.8013635250104273,0.6524216897109432,1804.0,0.7377370166068121
0.7953122331752926,0.6585567477017442,1864.0,0.7377370166068121
0.7859217730616266,0.6624693065138932,1924.0,0.7377370166068121
0.6934676808192124,0.5945254075108373,1984.0,0.7377370166068121
0.7072186032273928,0.6481065478321177,2044.0,0.7377370166068121
0.6952698770727949,0.6436930217515346,2104.0,0.7377370166068121
0.6906154831652003,0.6101310335079018,2164.0,0.7377370166068121
0.7131762774385259,0.4917752521971975,2224.0,0.7377370166068121
