,coefficient
POLQ_MSTRG.62239,0.08980407351118325
CDC25A_MSTRG.60633,0.012845106229774614
KIF18A_MSTRG.14566,0.24188232963102418
E2F8_MSTRG.14423,0.03491798955020687
CDKN3_MSTRG.26853,0.01276322770350223
HJURP_MSTRG.53003,0.13278200855896768
CDCA5_MSTRG.15866,0.09460681850699114
PLAC9_MSTRG.11697,-0.11789689101844401
