mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_coxnetsurvivalanalysis__alphas,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7525800228118896,0.1200178946693301,0.3829506874084473,0.06818984434270028,[0.12634730343081013],{'coxnetsurvivalanalysis__alphas': [0.12634730343081013]},0.5,0.7199771689497717,0.7664895279774929,0.5,0.7242002063983488,0.6421333806651226,0.11718606268102212,7
0.8048314094543457,0.11908273039167226,0.4416069030761719,0.061321207547352,[0.09915230609434963],{'coxnetsurvivalanalysis__alphas': [0.09915230609434963]},0.8231304985337243,0.7229452054794521,0.7786808377618005,0.8072342302602559,0.7247162022703818,0.7713413948611229,0.04132886169514778,4
1.191732120513916,0.24831700916994381,0.37395453453063965,0.14652134811266773,[0.07781076079088084],{'coxnetsurvivalanalysis__alphas': [0.07781076079088084]},0.8407258064516129,0.7190639269406393,0.7827446076899031,0.8158359064843406,0.7229102167182663,0.7762560928569524,0.048747785151116114,3
1.0563122749328613,0.15044503377181997,0.30377674102783203,0.06164382296737035,[0.06106277033127629],{'coxnetsurvivalanalysis__alphas': [0.06106277033127629]},0.8366935483870968,0.7320776255707763,0.7839949984370116,0.8301720335244817,0.7211042311661506,0.7808084874171033,0.047977804633310146,1
1.0498356342315673,0.18806395034587098,0.34870047569274903,0.03284555423635856,[0.047919617834750475],{'coxnetsurvivalanalysis__alphas': [0.047919617834750475]},0.8203812316715543,0.7307077625570776,0.7827446076899031,0.8372298191442435,0.7231682146542827,0.7788463271434123,0.045970317889649254,2
1.3560297966003418,0.12851665981313337,0.36168642044067384,0.08223960559616343,[0.03760539787125214],{'coxnetsurvivalanalysis__alphas': [0.03760539787125214]},0.7932551319648093,0.7183789954337899,0.7811816192560175,0.8372298191442435,0.7244582043343654,0.770900754026645,0.04454302376320549,5
56.81949872970581,109.67661625611662,0.20045781135559082,0.11259057791611365,[0.029511210918498735],{'coxnetsurvivalanalysis__alphas': [0.029511210918498735]},0.7732771260997068,0.5,0.7671147233510472,0.8021614468460521,0.6705366357069144,0.7026179864007441,0.11058454240362288,6
32.49467062950134,56.29808028276151,0.08859920501708984,0.1085230758008215,[0.02315921700543679],{'coxnetsurvivalanalysis__alphas': [0.02315921700543679]},0.7450513196480938,0.5,0.7530478274460769,0.5,0.5,0.5996198294188342,0.12203507706332936,9
73.44186067581177,137.68688269395858,0.107212495803833,0.08886061038738463,[0.018174426450549633],{'coxnetsurvivalanalysis__alphas': [0.018174426450549633]},0.7226906158357771,0.5,0.7511722413254142,0.5,0.5897832817337462,0.6127292277789875,0.10695816835978145,8
328.19541215896606,165.73471918418699,0.10794610977172851,0.08861154449146305,[0.014262562362488143],{'coxnetsurvivalanalysis__alphas': [0.014262562362488143]},0.4941348973607038,0.5,0.5,0.5240405822673136,0.4775541795665635,0.4991459318389162,0.0149165459643454,18
334.5838066577911,208.0847355393868,0.0,0.0,[0.011192688016722062],{'coxnetsurvivalanalysis__alphas': [0.011192688016722062]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,15
583.7284809589386,455.93981554758284,0.09791669845581055,0.08017191480402781,[0.008783573516155961],{'coxnetsurvivalanalysis__alphas': [0.008783573516155961]},0.4734237536656892,0.521689497716895,0.487964989059081,0.5,0.5,0.49661564808833303,0.015901594130596997,20
915.9777985095977,156.5532602881331,0.10981082916259766,0.09197479774324548,[0.006892996892118432],{'coxnetsurvivalanalysis__alphas': [0.006892996892118432]},0.6053885630498533,0.5744292237442923,0.47921225382932164,0.5,0.5,0.5318060081246935,0.04903157797910864,11
328.13446311950685,482.69123114006715,0.030661869049072265,0.06132373809814452,[0.005409348036691576],{'coxnetsurvivalanalysis__alphas': [0.005409348036691576]},0.561033724340176,0.5,0.5,0.5,0.5,0.5122067448680352,0.024413489736070382,13
401.6609755992889,578.2198613651382,0.02787046432495117,0.05574092864990234,[0.0042450398048948165],{'coxnetsurvivalanalysis__alphas': [0.0042450398048948165]},0.5,0.5,0.5151609878086902,0.5,0.5,0.503032197561738,0.006064395123476096,14
392.87393441200254,540.7070379595816,0.017931652069091798,0.035863304138183595,[0.003331337311430029],{'coxnetsurvivalanalysis__alphas': [0.003331337311430029]},0.5,0.5,0.5,0.5,0.48968008255933954,0.4979360165118679,0.004127966976264186,19
132.14659066200255,92.47945142534958,0.0,0.0,[0.0026143001697485463],{'coxnetsurvivalanalysis__alphas': [0.0026143001697485463]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,15
291.8548120975494,195.98994143765856,0.0,0.0,[0.0020515981237016895],{'coxnetsurvivalanalysis__alphas': [0.0020515981237016895]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,15
1355.2993091583253,583.2954564841301,0.09539484977722168,0.04924636541404942,[0.0016100120827292515],{'coxnetsurvivalanalysis__alphas': [0.0016100120827292515]},0.6317815249266863,0.5038812785388128,0.5989371678649578,0.5,0.5361197110423117,0.5541439364745537,0.0525676745942125,10
1402.2857731819154,667.0592473054056,0.09364104270935059,0.04845041535740622,[0.001263473034308102],{'coxnetsurvivalanalysis__alphas': [0.001263473034308102]},0.5894428152492669,0.5095890410958904,0.4626445764301344,0.5,0.5515995872033024,0.5226552039957187,0.04378040803384608,12
