## trainnig 
# mean cindex: [0.71737536 0.66212747 0.62952027 0.5        0.5       ] 
# best alpha: [0.015848931924611134] 
## validation 
# cindex:0.8245985310593801 
# features in: 1891+age+treatment, features out: 110 
## baseline 
## features: ['age', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu'] 
# cindex: 0.6310842773559069 
# base_mean_auc: 0.6259041297743244 
AUC,base,time,mean
0.8325260079494615,0.6936798375503709,724.0,0.8098949050006669
0.806924177128842,0.672641890448832,784.0,0.8098949050006669
0.8099789307178735,0.6746192148407035,844.0,0.8098949050006669
0.8251923726758683,0.691651554175667,904.0,0.8098949050006669
0.8406156456603666,0.6979299012769975,964.0,0.8098949050006669
0.833161393050818,0.6741355033581213,1024.0,0.8098949050006669
0.833161393050818,0.6741355033581213,1084.0,0.8098949050006669
0.8330956175461046,0.6731990348707306,1144.0,0.8098949050006669
0.8358880520195562,0.6880064012716405,1204.0,0.8098949050006669
0.8343637924407905,0.6894737387462043,1264.0,0.8098949050006669
0.8414231054274214,0.6667244313268927,1324.0,0.8098949050006669
0.8414231054274214,0.6667244313268927,1384.0,0.8098949050006669
0.8359513124938924,0.682851536368521,1444.0,0.8098949050006669
0.8369337153990675,0.6833443822377268,1504.0,0.8098949050006669
0.8460397023552811,0.6595554312172538,1564.0,0.8098949050006669
0.8590597255668686,0.649750840043887,1624.0,0.8098949050006669
0.8599949506256026,0.6496941827975795,1684.0,0.8098949050006669
0.8592196755790696,0.6495800585974765,1744.0,0.8098949050006669
0.8568261128468948,0.6524216897109432,1804.0,0.8098949050006669
0.8507950006160235,0.6585567477017442,1864.0,0.8098949050006669
0.8462490243357295,0.6624693065138932,1924.0,0.8098949050006669
0.7684900891056623,0.5945254075108373,1984.0,0.8098949050006669
0.788088603777302,0.6481065478321177,2044.0,0.8098949050006669
0.7886763380122678,0.6436930217515346,2104.0,0.8098949050006669
0.7664337508044154,0.6101310335079018,2164.0,0.8098949050006669
0.8024389117077028,0.4917752521971975,2224.0,0.8098949050006669
