## trainnig 
# mean cindex: [0.77264422 0.76820044 0.7593771  0.74730004 0.72468782] 
# best alpha: [0.012589254117941675] 
## validation 
# cindex:0.7514004730486742 
# features in: 18+age+treatment, features out: 17 
## baseline 
## features: ['age', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu'] 
# cindex: 0.6310842773559069 
# base_mean_auc: 0.6259041297743244 
AUC,base,time,mean
0.766054611912638,0.6936798375503709,724.0,0.7466481148862726
0.751907996920014,0.672641890448832,784.0,0.7466481148862726
0.7544712439525322,0.6746192148407035,844.0,0.7466481148862726
0.773043199688444,0.691651554175667,904.0,0.7466481148862726
0.7830700625894894,0.6979299012769975,964.0,0.7466481148862726
0.7359869189319675,0.6741355033581213,1024.0,0.7466481148862726
0.7359869189319675,0.6741355033581213,1084.0,0.7466481148862726
0.7362836804109553,0.6731990348707306,1144.0,0.7466481148862726
0.7502875543266616,0.6880064012716405,1204.0,0.7466481148862726
0.7492493730431206,0.6894737387462043,1264.0,0.7466481148862726
0.7664499258486932,0.6667244313268927,1324.0,0.7466481148862726
0.7664499258486932,0.6667244313268927,1384.0,0.7466481148862726
0.7569822775422207,0.682851536368521,1444.0,0.7466481148862726
0.7568884071583882,0.6833443822377268,1504.0,0.7466481148862726
0.7630403388102847,0.6595554312172538,1564.0,0.7466481148862726
0.7810898461811346,0.649750840043887,1624.0,0.7466481148862726
0.7798596724280962,0.6496941827975795,1684.0,0.7466481148862726
0.7788536774998691,0.6495800585974765,1744.0,0.7466481148862726
0.7772727584294351,0.6524216897109432,1804.0,0.7466481148862726
0.7698793985791378,0.6585567477017442,1864.0,0.7466481148862726
0.759624393445862,0.6624693065138932,1924.0,0.7466481148862726
0.6809919298512818,0.5945254075108373,1984.0,0.7466481148862726
0.6972094454895836,0.6481065478321177,2044.0,0.7466481148862726
0.6901452317999077,0.6436930217515346,2104.0,0.7466481148862726
0.7266555051915289,0.6101310335079018,2164.0,0.7466481148862726
0.7694397089009659,0.4917752521971975,2224.0,0.7466481148862726
