## trainnig 
# mean cindex: [0.74937943 0.74597169 0.74073    0.73483122 0.72573447] 
# best alpha: [0.012589254117941675] 
## validation 
# cindex:0.7060948183821358 
# features in: 48+age+treatment, features out: 46 
## baseline 
## features: ['age', 'treatGroup=CytoImmu', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu', 'treatGroup=EndoImmu'] 
# cindex: 0.7074691624451966 
# base_mean_auc: 0.7264476659177086 
AUC,base,time,mean
0.7734484287802021,0.7497352038419242,775.5,0.73061160662275
0.7810736797492424,0.7585831501266684,835.5,0.73061160662275
0.7698146751442497,0.7442454231987335,895.5,0.73061160662275
0.7341421823705976,0.730985256338062,955.5,0.73061160662275
0.7426671393336111,0.7162562548687551,1015.5,0.73061160662275
0.746498150849478,0.7199097618267033,1075.5,0.73061160662275
0.7527562616197215,0.7274239297483261,1135.5,0.73061160662275
0.7260015140643487,0.7164801030902238,1195.5,0.73061160662275
0.7178088654352223,0.706850021723126,1255.5,0.73061160662275
0.723008640446198,0.7122723063748314,1315.5,0.73061160662275
0.6940201957666514,0.6840002363804251,1375.5,0.73061160662275
0.7029346769684391,0.6922784708255618,1435.5,0.73061160662275
0.7030599744328765,0.6901284128779643,1495.5,0.73061160662275
0.7067682710185723,0.6947939943212164,1555.5,0.73061160662275
0.7063363898852664,0.6974907617606301,1615.5,0.73061160662275
0.7217932326091541,0.7124523806217309,1675.5,0.73061160662275
0.71221333611591,0.7040832430703889,1735.5,0.73061160662275
0.7173262104450633,0.7157929024487958,1795.5,0.73061160662275
0.717455980521708,0.7171691530814357,1855.5,0.73061160662275
0.7321267861893047,0.7311899008602141,1915.5,0.73061160662275
0.7214935830996881,0.7241118315847866,1975.5,0.73061160662275
0.723389170366306,0.7251770936031078,2035.5,0.73061160662275
0.7093629618359798,0.7148806945010682,2095.5,0.73061160662275
0.7074808568574198,0.7136440925367838,2155.5,0.73061160662275
0.7139565379268682,0.7208904072666197,2215.5,0.73061160662275
0.715046553260412,0.7164448540097945,2275.5,0.73061160662275
0.7135776293244059,0.7186662581309247,2335.5,0.73061160662275
0.7145608209491103,0.7215032453813346,2395.5,0.73061160662275
0.709621960356581,0.7241476639771689,2455.5,0.73061160662275
0.7013131859869994,0.7218227168315582,2515.5,0.73061160662275
0.6999947844950385,0.719894985002103,2575.5,0.73061160662275
0.7020552475997579,0.7233890756284457,2635.5,0.73061160662275
0.7089655362801042,0.7391771019294209,2695.5,0.73061160662275
0.7225105626631507,0.7454038883150358,2755.5,0.73061160662275
0.7266145446439114,0.7473997743881907,2815.5,0.73061160662275
0.7366419956488004,0.7675082498742771,2875.5,0.73061160662275
0.7280473533931938,0.7536279100003982,2935.5,0.73061160662275
0.6719165848593796,0.682991302976808,2995.5,0.73061160662275
0.6455645870704866,0.6601682443340433,3055.5,0.73061160662275
