## trainnig 
# mean cindex: [0.7470866  0.74417084 0.74029803 0.73430701 0.72560499] 
# best alpha: [0.012589254117941675] 
## validation 
# cindex:0.7111378660184912 
# features in: 33+age+treatment, features out: 33 
## baseline 
## features: ['age', 'treatGroup=CytoImmu', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu', 'treatGroup=EndoImmu'] 
# cindex: 0.7074691624451966 
# base_mean_auc: 0.7264476659177086 
AUC,base,time,mean
0.7648790933606028,0.7497352038419242,775.5,0.7302233911735169
0.7770416892140302,0.7585831501266684,835.5,0.7302233911735169
0.7723838845086926,0.7442454231987335,895.5,0.7302233911735169
0.733300922872534,0.730985256338062,955.5,0.7302233911735169
0.7427124332410467,0.7162562548687551,1015.5,0.7302233911735169
0.7453844506453471,0.7199097618267033,1075.5,0.7302233911735169
0.7510770982205753,0.7274239297483261,1135.5,0.7302233911735169
0.7295912949952256,0.7164801030902238,1195.5,0.7302233911735169
0.7202420427590108,0.706850021723126,1255.5,0.7302233911735169
0.7233242491743578,0.7122723063748314,1315.5,0.7302233911735169
0.6975107407951554,0.6840002363804251,1375.5,0.7302233911735169
0.7062598424320043,0.6922784708255618,1435.5,0.7302233911735169
0.707724678951141,0.6901284128779643,1495.5,0.7302233911735169
0.7113990123881927,0.6947939943212164,1555.5,0.7302233911735169
0.7105324341544853,0.6974907617606301,1615.5,0.7302233911735169
0.7250886306715567,0.7124523806217309,1675.5,0.7302233911735169
0.7155164915652166,0.7040832430703889,1735.5,0.7302233911735169
0.7216348456634831,0.7157929024487958,1795.5,0.7302233911735169
0.7201762271276271,0.7171691530814357,1855.5,0.7302233911735169
0.7350406462905305,0.7311899008602141,1915.5,0.7302233911735169
0.7180826193697641,0.7241118315847866,1975.5,0.7302233911735169
0.7211343636019528,0.7251770936031078,2035.5,0.7302233911735169
0.710608065637673,0.7148806945010682,2095.5,0.7302233911735169
0.7089158108957797,0.7136440925367838,2155.5,0.7302233911735169
0.7144219660340674,0.7208904072666197,2215.5,0.7302233911735169
0.7117222659640356,0.7164448540097945,2275.5,0.7302233911735169
0.7106972866223307,0.7186662581309247,2335.5,0.7302233911735169
0.709396450460678,0.7215032453813346,2395.5,0.7302233911735169
0.7056853742820929,0.7241476639771689,2455.5,0.7302233911735169
0.7026417711993171,0.7218227168315582,2515.5,0.7302233911735169
0.7033646633773689,0.719894985002103,2575.5,0.7302233911735169
0.7077568990010967,0.7233890756284457,2635.5,0.7302233911735169
0.7171284605699229,0.7391771019294209,2695.5,0.7302233911735169
0.7280542991169137,0.7454038883150358,2755.5,0.7302233911735169
0.7295550201855207,0.7473997743881907,2815.5,0.7302233911735169
0.741547290303769,0.7675082498742771,2875.5,0.7302233911735169
0.736078775163213,0.7536279100003982,2935.5,0.7302233911735169
0.6779176284786791,0.682991302976808,2995.5,0.7302233911735169
0.6480758653427207,0.6601682443340433,3055.5,0.7302233911735169
