fetures,p.val,p.adjust
AL163973.1_MSTRG.26240,0.590553801616784,1
CALR4P_MSTRG.2953,0.803107045885135,1
AC015720.2_MSTRG.31059,0.0183259757854971,0.396645953071015
-_MSTRG.71810,NA,NA
-_MSTRG.19724,NA,NA
AC099791.2_MSTRG.3302,0.0332633774783598,0.590068257168684
KRT8P20_MSTRG.80177,0.0239249575656235,0.473160060922767
-_MSTRG.25856,NA,NA
-_MSTRG.50284,NA,NA
PRSS29P_MSTRG.32281,0.353912350857366,1
SPTLC1P5_MSTRG.24765,0.417764596213457,1
-_MSTRG.69072,NA,NA
-_MSTRG.38943,NA,NA
-_MSTRG.19182,NA,NA
RPL7AP14_MSTRG.54635,0.889457190086995,1
-_MSTRG.23704,NA,NA
AC092338.3_MSTRG.33303,0.391097915761288,1
-_MSTRG.79039,NA,NA
-_MSTRG.40813,NA,NA
OR7E126P_MSTRG.16459,0.261317835975018,1
-_MSTRG.87681,NA,NA
-_MSTRG.30041,NA,NA
TRAJ25_MSTRG.25925,0.152656891881134,1
-_MSTRG.49222,NA,NA
AL353708.1_MSTRG.6911,0.917029717762042,1
ANKRD20A21P_MSTRG.54285,0.999493527531653,1
-_MSTRG.36558,NA,NA
AC002553.2_MSTRG.36543,0.151407111146295,1
Y_RNA_MSTRG.66704,0.642015935049579,1
YES1P1_MSTRG.58145,0.123778477457168,1
-_MSTRG.72789,NA,NA
-_MSTRG.19122,NA,NA
-_MSTRG.3717,NA,NA
AC025287.3_MSTRG.35164,0.716779475113176,1
-_MSTRG.20679,NA,NA
-_MSTRG.94885,NA,NA
-_MSTRG.67246,NA,NA
-_MSTRG.68377,NA,NA
-_MSTRG.56460,NA,NA
-_MSTRG.56488,NA,NA
-_MSTRG.92386,NA,NA
AC005839.1_MSTRG.38679,0.188334716812111,1
-_MSTRG.42385,NA,NA
TAFA1_MSTRG.61261,0.000696451360651656,0.0375212058719406
RPS26P38_MSTRG.11885,0.669246098358413,1
PRR26_MSTRG.9346,0.579713723875677,1
-_MSTRG.11686,NA,NA
RNU6-35P_MSTRG.67274,0.877619078320273,1
POTEH_MSTRG.57435,0.291711471753737,1
-_MSTRG.38100,NA,NA
-_MSTRG.75685,NA,NA
-_MSTRG.67896,NA,NA
MIR3907_MSTRG.83677,0.122437851830381,1
-_MSTRG.83714,NA,NA
-_MSTRG.49143,NA,NA
-_MSTRG.83931,NA,NA
-_MSTRG.74568,NA,NA
-_MSTRG.72847,NA,NA
-_MSTRG.78860,NA,NA
AL583856.2_MSTRG.76464,0.723295751140547,1
AL162414.1_MSTRG.90783,0.991372432720905,1
-_MSTRG.21968,NA,NA
TRAJ61_MSTRG.25918,0.692581408345619,1
-_MSTRG.62120,NA,NA
-_MSTRG.27926,NA,NA
PPIAP67_MSTRG.51302,0.460859323260309,1
AC098859.2_MSTRG.67871,0.752690917390857,1
-_MSTRG.26129,NA,NA
AL360091.1_MSTRG.7986,0.669170383347372,1
-_MSTRG.10360,NA,NA
-_MSTRG.53112,NA,NA
-_MSTRG.26442,NA,NA
PIGCP1_MSTRG.14677,0.819779003031318,1
-_MSTRG.29289,NA,NA
ATP5MGL_MSTRG.58994,0.756583935544605,1
-_MSTRG.50022,NA,NA
-_MSTRG.57138,NA,NA
-_MSTRG.27978,NA,NA
RNU6-936P_MSTRG.46920,0.504053968598538,1
-_MSTRG.8196,NA,NA
-_MSTRG.20966,NA,NA
-_MSTRG.64726,NA,NA
AC015909.1_MSTRG.38596,0.0578101631591734,0.849412721249241
-_MSTRG.11186,NA,NA
AC010680.5_MSTRG.51397,0.815415228271441,1
-_MSTRG.63980,NA,NA
-_MSTRG.64614,NA,NA
-_MSTRG.51067,NA,NA
-_MSTRG.63463,NA,NA
-_MSTRG.80413,NA,NA
-_MSTRG.77460,NA,NA
AC007563.3_MSTRG.52374,0.459486252345114,1
RPL17P25_MSTRG.76709,0.143224399832245,1
AP001059.3_MSTRG.57194,0.141822517400398,1
AC234778.1_MSTRG.95279,0.506715466041206,1
-_MSTRG.15602,NA,NA
MIR4744_MSTRG.41423,0.672861814568259,1
-_MSTRG.91883,NA,NA
RNU6-625P_MSTRG.39849,0.376974241162958,1
-_MSTRG.39482,NA,NA
-_MSTRG.58122,NA,NA
-_MSTRG.35649,NA,NA
RNU6-313P_MSTRG.81034,0.653568274894382,1
-_MSTRG.86633,NA,NA
IL13_MSTRG.72327,0.100841080510083,1
-_MSTRG.94251,NA,NA
AL008707.1_MSTRG.94897,0.623689304072021,1
-_MSTRG.64466,NA,NA
-_MSTRG.62692,NA,NA
-_MSTRG.38952,NA,NA
-_MSTRG.12983,NA,NA
AL132640.1_MSTRG.27268,0.894304222169393,1
PPIAP33_MSTRG.88449,0.127730934659888,1
-_MSTRG.47040,NA,NA
-_MSTRG.40503,NA,NA
SNORD113-3_MSTRG.28320,0.631748080030931,1
-_MSTRG.38973,NA,NA
-_MSTRG.80329,NA,NA
-_MSTRG.90151,NA,NA
-_MSTRG.51371,NA,NA
-_MSTRG.13645,NA,NA
AL158032.1_MSTRG.23446,0.892534128902264,1
-_MSTRG.44840,NA,NA
AC007786.1_MSTRG.44044,0.503010507509116,1
-_MSTRG.31397,NA,NA
-_MSTRG.59710,NA,NA
-_MSTRG.50839,NA,NA
-_MSTRG.69028,NA,NA
-_MSTRG.16062,NA,NA
-_MSTRG.25049,NA,NA
-_MSTRG.39079,NA,NA
DPH3P1_MSTRG.55765,0.856341128137099,1
-_MSTRG.77416,NA,NA
KRT8P49_MSTRG.13822,0.390164375469522,1
AL035666.1_MSTRG.54788,0.752189916999952,1
-_MSTRG.84224,NA,NA
-_MSTRG.45175,NA,NA
-_MSTRG.49485,NA,NA
AC004900.1_MSTRG.27428,0.00268324829844058,0.102495821810322
-_MSTRG.3840,NA,NA
-_MSTRG.52268,NA,NA
F11-AS1_MSTRG.69017,0.0703961984191585,0.965669958391496
-_MSTRG.21894,NA,NA
AC006023.2_MSTRG.80221,0.145008959064931,1
-_MSTRG.3830,NA,NA
-_MSTRG.74516,NA,NA
RPL9P28_MSTRG.38489,0.590128125390439,1
-_MSTRG.71555,NA,NA
-_MSTRG.35971,NA,NA
-_MSTRG.7400,NA,NA
-_MSTRG.39429,NA,NA
-_MSTRG.9940,NA,NA
-_MSTRG.56988,NA,NA
ACP7_MSTRG.44621,0.349104608989,1
Metazoa_SRP_MSTRG.31142,0.318004389293952,1
AC074117.2_MSTRG.47062,0.229606501552581,1
AC024451.4_MSTRG.85631,0.449389839126155,1
RBM17P4_MSTRG.29483,0.236091934871342,1
-_MSTRG.7634,NA,NA
-_MSTRG.85094,NA,NA
-_MSTRG.48888,NA,NA
-_MSTRG.71180,NA,NA
-_MSTRG.25755,NA,NA
-_MSTRG.89327,NA,NA
-_MSTRG.85644,NA,NA
-_MSTRG.42352,NA,NA
-_MSTRG.13384,NA,NA
-_MSTRG.24068,NA,NA
RPL21P120_MSTRG.36962,0.104591751114601,1
RNA5SP268_MSTRG.86142,0.613955132344747,1
-_MSTRG.20246,NA,NA
LINC02005_MSTRG.61376,0.61133644328465,1
-_MSTRG.72947,NA,NA
-_MSTRG.87205,NA,NA
ZIC5_MSTRG.25191,3.01989730339983e-07,9.43639613678655e-05
-_MSTRG.1245,NA,NA
-_MSTRG.54703,NA,NA
AL583810.1_MSTRG.28619,0.31223162618622,1
AC009963.2_MSTRG.49462,0.271939176888197,1
-_MSTRG.70661,NA,NA
-_MSTRG.35441,NA,NA
-_MSTRG.43826,NA,NA
-_MSTRG.10476,NA,NA
-_MSTRG.12791,NA,NA
-_MSTRG.453,NA,NA
AC010469.2_MSTRG.69921,0.404176014630323,1
-_MSTRG.5639,NA,NA
-_MSTRG.57610,NA,NA
-_MSTRG.32114,NA,NA
-_MSTRG.27914,NA,NA
