mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_coxnetsurvivalanalysis__alphas,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.3712273597717286,0.08790604867094191,0.6004258155822754,0.0700794309980333,[0.05688539194008684],{'coxnetsurvivalanalysis__alphas': [0.05688539194008684]},0.7014785261675663,0.6133333333333333,0.7721822541966427,0.5899837867050982,0.6162869772186331,0.6586529755242547,0.06824533709727225,3
2.535773992538452,0.10755384294808086,0.7662013053894043,0.08622334067085004,[0.0446413784923338],{'coxnetsurvivalanalysis__alphas': [0.0446413784923338]},0.7017132128608308,0.6636015325670498,0.7745803357314148,0.6535759322644569,0.6416184971098265,0.6870179021067158,0.04818906436912872,1
2.4363271236419677,0.08882295058139689,0.6922698020935059,0.10055534514752637,[0.03503276686209224],{'coxnetsurvivalanalysis__alphas': [0.03503276686209224]},0.635062191973715,0.6947126436781609,0.7825739408473221,0.6391641145739506,0.6489289357361442,0.6800883653618586,0.055480128597525644,2
22.30292754173279,21.027817170944637,0.32993307113647463,0.1875282335945906,[0.02749231308402516],{'coxnetsurvivalanalysis__alphas': [0.02749231308402516]},0.6005632480638348,0.6691187739463601,0.7708499866773248,0.6130426950099082,0.5,0.6307149407394856,0.0887924704891608,4
4.220940446853637,2.0851326480497003,0.22669630050659179,0.2803609830681508,[0.021574866800712675],{'coxnetsurvivalanalysis__alphas': [0.021574866800712675]},0.6298990847218963,0.5,0.7545963229416467,0.5,0.5,0.5768990815327085,0.1021035906950611,5
28.102750396728517,42.52221812491929,0.0,0.0,[0.016931091830864005],{'coxnetsurvivalanalysis__alphas': [0.016931091830864005]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,13
211.39566946029663,187.08929580220573,0.05778560638427734,0.11557121276855468,[0.013286843123206705],{'coxnetsurvivalanalysis__alphas': [0.013286843123206705]},0.5,0.672183908045977,0.5,0.5,0.5,0.5344367816091954,0.06887356321839083,8
413.5758222579956,322.362848314473,0.05662970542907715,0.1132594108581543,[0.010426982615432212],{'coxnetsurvivalanalysis__alphas': [0.010426982615432212]},0.5,0.5,0.5,0.6730318861466402,0.5,0.5346063772293281,0.06921275445865609,7
493.88068151474,341.37329516282034,0.05526103973388672,0.11052207946777345,[0.008182678568141784],{'coxnetsurvivalanalysis__alphas': [0.008182678568141784]},0.4524759446139404,0.5,0.5,0.5,0.5,0.4904951889227881,0.019009622154423835,20
1584.2191786289216,283.4283576510782,0.3098637104034424,0.024390759834359295,[0.0064214385905304846],{'coxnetsurvivalanalysis__alphas': [0.0064214385905304846]},0.4522412579206759,0.416551724137931,0.6157740474287237,0.5372005044136192,0.5844950697041823,0.5212525207210265,0.07604352489901263,9
2164.554472732544,386.4850338558715,0.24267706871032715,0.040375044816579164,[0.005039287957918432],{'coxnetsurvivalanalysis__alphas': [0.005039287957918432]},0.42478291480873037,0.38436781609195403,0.5582200905941913,0.5240497207710323,0.5673240394423665,0.49174891634165496,0.07374076790639982,19
1376.6823583126068,808.2053551516257,0.14133968353271484,0.11747994193097273,[0.003954631468448545],{'coxnetsurvivalanalysis__alphas': [0.003954631468448545]},0.6181647500586717,0.5,0.5528910205169199,0.5,0.546412784767086,0.5434937110685356,0.04348793001516442,6
480.0732651233673,939.4769422841044,0.04051394462585449,0.08102788925170898,[0.003103436473930636],{'coxnetsurvivalanalysis__alphas': [0.003103436473930636]},0.5,0.5,0.5,0.5,0.5090105406324379,0.5018021081264876,0.0036042162529751564,11
473.0036417484283,917.307678553931,0.03674535751342774,0.07349071502685547,[0.0024354527152694494],{'coxnetsurvivalanalysis__alphas': [0.0024354527152694494]},0.5,0.5,0.5,0.5,0.5030601836110167,0.5006120367222033,0.0012240734444066703,12
583.3492101192475,1125.661719391959,0.037661075592041016,0.07532215118408203,[0.001911245800627239],{'coxnetsurvivalanalysis__alphas': [0.001911245800627239]},0.5,0.5,0.5,0.5,0.49098945936756205,0.49819789187351243,0.003604216252975179,17
264.8393803596497,486.62837440570047,0.0,0.0,[0.0014998691978345868],{'coxnetsurvivalanalysis__alphas': [0.0014998691978345868]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,13
1008.7234459877014,1963.8101792679686,0.03630084991455078,0.07260169982910156,[0.0011770373072237403],{'coxnetsurvivalanalysis__alphas': [0.0011770373072237403]},0.5,0.5,0.5,0.5,0.5105406324379462,0.5021081264875893,0.004216252975178492,10
950.2386069774627,1835.7067550237302,0.03628826141357422,0.07257652282714844,[0.0009236917623194663],{'coxnetsurvivalanalysis__alphas': [0.0009236917623194663]},0.5,0.5,0.5,0.5,0.4865691941516491,0.49731383883032987,0.005372322339340352,18
41.6600697517395,11.669439890568482,0.0,0.0,[0.0007248763200117134],{'coxnetsurvivalanalysis__alphas': [0.0007248763200117134]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,13
49.832256603240964,14.099056499990288,0.0,0.0,[0.0005688539194008685],{'coxnetsurvivalanalysis__alphas': [0.0005688539194008685]},0.5,0.5,0.5,0.5,0.5,0.5,0.0,13
