fetures,p.val,p.adjust
-_MSTRG.16452,NA,NA
-_MSTRG.56852,NA,NA
AC012360.1_MSTRG.49394,0.78950936041549,1
-_MSTRG.10067,NA,NA
AC241377.2_MSTRG.5062,0.843466709038413,1
-_MSTRG.6647,NA,NA
PANTR1_MSTRG.49376,NA,NA
-_MSTRG.29627,NA,NA
-_MSTRG.66675,NA,NA
Y_RNA_MSTRG.6767,0.479825855286641,1
-_MSTRG.19311,NA,NA
-_MSTRG.16730,NA,NA
MIR200C_MSTRG.18913,0.0830353084631449,0.956777233599919
-_MSTRG.30283,NA,NA
-_MSTRG.43836,NA,NA
-_MSTRG.62389,NA,NA
RPL29P2_MSTRG.36208,0.00174843302921181,0.0728093770032291
-_MSTRG.47073,NA,NA
LINC00870_MSTRG.61335,0.0149915915061356,0.315864439998944
-_MSTRG.77121,NA,NA
-_MSTRG.51524,NA,NA
-_MSTRG.67790,NA,NA
-_MSTRG.93582,NA,NA
-_MSTRG.33278,NA,NA
-_MSTRG.90214,NA,NA
-_MSTRG.25797,NA,NA
HSPA8P9_MSTRG.62824,0.944958244025677,1
-_MSTRG.4444,NA,NA
-_MSTRG.16826,NA,NA
RNU6-1294P_MSTRG.62971,0.0776475124044748,0.917258279457783
-_MSTRG.23801,NA,NA
-_MSTRG.36277,NA,NA
PRELID3BP10_MSTRG.82704,0.00568696405771273,0.166019994332563
AC087763.1_MSTRG.84241,0.108227307455492,1
-_MSTRG.285,NA,NA
-_MSTRG.75997,NA,NA
-_MSTRG.49136,NA,NA
-_MSTRG.55501,NA,NA
-_MSTRG.27349,NA,NA
-_MSTRG.701,0.487803626338657,1
GTF2IRD1P1_MSTRG.81063,0.369476763790262,1
-_MSTRG.74265,NA,NA
HCG9_MSTRG.75074,0.660799217256801,1
-_MSTRG.95429,NA,NA
KCNH4_MSTRG.38021,0.535682070405627,1
AC023043.1_MSTRG.41171,1.3909422299943e-06,0.000386023072566313
AC093249.4_MSTRG.33731,0.929357921196346,1
SERPINI2_MSTRG.63557,0.548934578651423,1
-_MSTRG.51280,NA,NA
-_MSTRG.67847,NA,NA
HSPE1P26_MSTRG.78635,0.103218580551996,1
AC005972.3_MSTRG.39147,0.0293150929520014,0.491115123545365
SNORD93_MSTRG.79675,0.590334716158904,1
-_MSTRG.13385,NA,NA
-_MSTRG.41310,NA,NA
-_MSTRG.77653,NA,NA
-_MSTRG.35135,NA,NA
-_MSTRG.70847,NA,NA
MIR581_MSTRG.70412,0.471068283982921,1
-_MSTRG.12544,NA,NA
HMGN2P41_MSTRG.34098,0.390494441309917,1
TATDN2P2_MSTRG.78664,0.785696039403597,1
RPL23AP96_MSTRG.84102,0.248795579015556,1
HMGB3P24_MSTRG.89141,4.72834201751227e-06,0.00104429518150124
-_MSTRG.63288,NA,NA
SNORA24B_MSTRG.30663,0.719551865536745,1
-_MSTRG.76987,NA,NA
-_MSTRG.17633,NA,NA
-_MSTRG.41439,NA,NA
-_MSTRG.6568,NA,NA
-_MSTRG.86289,NA,NA
HMGN2P40_MSTRG.30767,0.467091830792748,1
-_MSTRG.8430,NA,NA
-_MSTRG.41654,NA,NA
IGKV1OR2-9_MSTRG.49118,0.838830089398681,1
-_MSTRG.37702,NA,NA
-_MSTRG.39167,NA,NA
-_MSTRG.85419,NA,NA
-_MSTRG.88131,NA,NA
-_MSTRG.12872,NA,NA
-_MSTRG.84782,NA,NA
AC244517.2_MSTRG.72714,0.0298926122793869,0.496648269552444
-_MSTRG.56479,NA,NA
-_MSTRG.25521,NA,NA
AC091046.1_MSTRG.30368,0.95628745287057,1
AC103769.1_MSTRG.85730,0.596660024317807,1
-_MSTRG.42463,NA,NA
-_MSTRG.62753,NA,NA
MIR6814_MSTRG.57023,0.681746196365248,1
RNU4-78P_MSTRG.60388,0.51379408641408,1
-_MSTRG.10639,NA,NA
-_MSTRG.10692,NA,NA
-_MSTRG.3341,0.0838188398369677,0.962126242090516
-_MSTRG.19848,NA,NA
-_MSTRG.88771,NA,NA
-_MSTRG.50046,NA,NA
-_MSTRG.17302,NA,NA
-_MSTRG.35167,NA,NA
-_MSTRG.54506,NA,NA
-_MSTRG.3289,0.865582089966282,1
-_MSTRG.59616,NA,NA
NME9_MSTRG.62845,0.644367952782868,1
KRT18P14_MSTRG.14773,0.218145419793182,1
MIR3155A_MSTRG.9569,0.493912540646273,1
-_MSTRG.33020,NA,NA
AC010501.2_MSTRG.71016,0.20388867864675,1
-_MSTRG.45779,NA,NA
-_MSTRG.50443,NA,NA
-_MSTRG.45363,NA,NA
AC073130.3_MSTRG.82488,0.291326658909031,1
-_MSTRG.45307,NA,NA
-_MSTRG.61744,NA,NA
-_MSTRG.9074,NA,NA
-_MSTRG.49643,NA,NA
-_MSTRG.34321,NA,NA
-_MSTRG.24209,NA,NA
-_MSTRG.93774,NA,NA
-_MSTRG.28440,NA,NA
-_MSTRG.36244,NA,NA
AP000757.2_MSTRG.17940,0.0178569180190548,0.3548168769269
-_MSTRG.56412,NA,NA
-_MSTRG.20388,NA,NA
-_MSTRG.37047,NA,NA
-_MSTRG.91872,NA,NA
-_MSTRG.81383,NA,NA
AC092798.1_MSTRG.59964,0.235987137212277,1
AC008870.2_MSTRG.33360,0.745449778130555,1
-_MSTRG.51278,NA,NA
AL445933.1_MSTRG.2526,0.751574000695915,1
-_MSTRG.28660,NA,NA
-_MSTRG.49440,NA,NA
SEM1P1_MSTRG.71263,0.859970786754465,1
-_MSTRG.30378,NA,NA
-_MSTRG.475,NA,NA
-_MSTRG.619,0.268359458316356,1
-_MSTRG.1092,0.558033319691126,1
-_MSTRG.88312,NA,NA
Y_RNA_MSTRG.83163,0.395473343493139,1
-_MSTRG.73632,NA,NA
-_MSTRG.20704,NA,NA
-_MSTRG.64216,NA,NA
-_MSTRG.21425,NA,NA
RARRES2P4_MSTRG.69114,0.49051621354103,1
-_MSTRG.44468,NA,NA
AC004477.3_MSTRG.38449,0.632424891258816,1
-_MSTRG.47907,NA,NA
AC002310.3_MSTRG.33725,0.588563487213728,1
-_MSTRG.88204,NA,NA
AC007881.2_MSTRG.48301,0.173929922852728,1
-_MSTRG.5014,0.240930000223602,1
-_MSTRG.31539,NA,NA
-_MSTRG.57378,NA,NA
-_MSTRG.1310,0.326510140889127,1
-_MSTRG.91852,NA,NA
AL592156.2_MSTRG.92757,0.776238727701465,1
-_MSTRG.54812,NA,NA
-_MSTRG.93808,NA,NA
-_MSTRG.12412,NA,NA
-_MSTRG.21261,NA,NA
RPS4XP7_MSTRG.74404,0.731911080098681,1
-_MSTRG.70863,NA,NA
-_MSTRG.4651,0.660787451089039,1
-_MSTRG.33631,NA,NA
-_MSTRG.12956,NA,NA
AC091839.1_MSTRG.70140,0.457446929007207,1
AC078950.1_MSTRG.19188,0.647932769884912,1
-_MSTRG.68105,NA,NA
-_MSTRG.31378,NA,NA
Y_RNA_MSTRG.60628,0.569322229373611,1
-_MSTRG.77494,NA,NA
-_MSTRG.55446,NA,NA
-_MSTRG.61170,NA,NA
RPL10P19_MSTRG.84242,0.0781223326353522,0.919763460756265
-_MSTRG.79392,NA,NA
-_MSTRG.46999,NA,NA
-_MSTRG.87567,NA,NA
-_MSTRG.46000,NA,NA
-_MSTRG.39133,NA,NA
MIR4446_MSTRG.62068,0.961477400564008,1
AL391650.2_MSTRG.1666,0.331579130747894,1
LHX4_MSTRG.6928,0.0705914676678434,0.863639928103337
-_MSTRG.32786,NA,NA
-_MSTRG.31407,NA,NA
-_MSTRG.61899,NA,NA
-_MSTRG.26726,NA,NA
AL137845.2_MSTRG.94159,0.283865557837226,1
-_MSTRG.37506,NA,NA
-_MSTRG.9208,NA,NA
-_MSTRG.28492,NA,NA
RNA5SP466_MSTRG.43086,0.572525871683303,1
ADAD2_MSTRG.35387,0.503756816732132,1
-_MSTRG.59689,NA,NA
AL391005.1_MSTRG.13210,0.00451661956575745,0.141028186352267
-_MSTRG.70286,NA,NA
-_MSTRG.32932,NA,NA
-_MSTRG.93882,NA,NA
AC090425.3_MSTRG.63861,0.980795376279035,1
-_MSTRG.76190,NA,NA
-_MSTRG.72781,NA,NA
KCNIP4_MSTRG.65263,0.228531528443319,1
RPL12P37_MSTRG.40017,0.177058964164211,1
-_MSTRG.73912,NA,NA
-_MSTRG.29501,NA,NA
-_MSTRG.88897,NA,NA
-_MSTRG.38571,NA,NA
AC124864.2_MSTRG.56068,0.522674437628876,1
RPS26P45_MSTRG.21169,0.36385349955666,1
-_MSTRG.33500,NA,NA
BMS1P9_MSTRG.89477,0.391416362131368,1
-_MSTRG.85190,NA,NA
-_MSTRG.518,0.759989410237281,1
RPS3AP38_MSTRG.11215,0.716907456263217,1
-_MSTRG.94535,NA,NA
RPL36AP6_MSTRG.90696,0.503649427754916,1
NANOGNBP3_MSTRG.94238,0.843620416384184,1
-_MSTRG.63483,NA,NA
-_MSTRG.70877,NA,NA
-_MSTRG.74323,NA,NA
AL139317.3_MSTRG.26822,0.115940129649968,1
RPL10P14_MSTRG.34261,0.724104199527986,1
-_MSTRG.57312,NA,NA
-_MSTRG.63147,NA,NA
-_MSTRG.37501,NA,NA
AL714022.1_MSTRG.4052,0.625631656898031,1
AL450996.1_MSTRG.2825,0.180494924216043,1
AC092128.1_MSTRG.35087,0.423301732582815,1
-_MSTRG.15009,NA,NA
AC126118.1_MSTRG.60215,0.0159578965735633,0.328855842237027
-_MSTRG.91559,NA,NA
-_MSTRG.21539,NA,NA
-_MSTRG.88666,NA,NA
-_MSTRG.63149,NA,NA
-_MSTRG.55966,NA,NA
-_MSTRG.70272,NA,NA
AL731892.1_MSTRG.2810,0.0717965227375117,0.872562522373723
-_MSTRG.31068,NA,NA
-_MSTRG.55075,NA,NA
RN7SKP97_MSTRG.86004,0.436252646231194,1
-_MSTRG.10166,NA,NA
-_MSTRG.80946,NA,NA
-_MSTRG.44863,NA,NA
BX284656.1_MSTRG.59249,0.37628143580096,1
-_MSTRG.43131,NA,NA
-_MSTRG.21775,NA,NA
AC145285.3_MSTRG.33555,0.122301575403314,1
KRT18P4_MSTRG.55178,0.115863792071086,1
-_MSTRG.58444,NA,NA
-_MSTRG.81401,NA,NA
AC234644.1_MSTRG.82892,0.80867838250651,1
-_MSTRG.53616,NA,NA
HCN4_MSTRG.30972,0.000183553611989604,0.0153327238973652
LINC02723_MSTRG.15809,0.0506480458823363,0.702346208908768
-_MSTRG.57990,NA,NA
-_MSTRG.92233,NA,NA
-_MSTRG.46912,NA,NA
FBXW4P1_MSTRG.57994,0.312113810064719,1
RNU6-414P_MSTRG.3306,0.117919107881422,1
-_MSTRG.28316,NA,NA
-_MSTRG.38750,NA,NA
-_MSTRG.47391,NA,NA
SUMO4_MSTRG.78371,0.740380165099604,1
AC068792.1_MSTRG.19725,0.813641388776417,1
AL133271.1_MSTRG.94414,0.507470344787216,1
STXBP5-AS1_MSTRG.78325,0.187250834698666,1
PITX3_MSTRG.12453,0.636758849548657,1
COX6CP16_MSTRG.35438,0.709450972096049,1
PDCL3P6_MSTRG.2985,0.480640073501888,1
-_MSTRG.40858,NA,NA
AL390778.1_MSTRG.91756,0.150256215416342,1
-_MSTRG.25736,NA,NA
-_MSTRG.18882,NA,NA
-_MSTRG.40125,NA,NA
-_MSTRG.42634,NA,NA
-_MSTRG.6359,NA,NA
-_MSTRG.61754,NA,NA
-_MSTRG.52145,NA,NA
-_MSTRG.18600,NA,NA
-_MSTRG.53525,NA,NA
AC024267.3_MSTRG.37159,0.863583531533428,1
-_MSTRG.92111,NA,NA
KRT8P39_MSTRG.21131,0.615760159766828,1
AC090044.1_MSTRG.59424,0.115293665762128,1
-_MSTRG.4317,0.0606368522191604,0.789233253320908
-_MSTRG.47484,NA,NA
TRDV3_MSTRG.25917,0.93983464865844,1
-_MSTRG.7838,NA,NA
-_MSTRG.30302,NA,NA
-_MSTRG.88063,NA,NA
-_MSTRG.79545,NA,NA
Y_RNA_MSTRG.47264,0.79368694652115,1
-_MSTRG.899,NA,NA
AC131009.4_MSTRG.23179,0.298577055016298,1
ZNF280B_MSTRG.57909,0.0235202349636068,0.425644612485967
-_MSTRG.72076,NA,NA
-_MSTRG.37372,NA,NA
-_MSTRG.52983,NA,NA
AC004004.1_MSTRG.43900,0.312012532275109,1
-_MSTRG.43383,NA,NA
RNU7-140P_MSTRG.42975,0.633723395110747,1
-_MSTRG.36313,NA,NA
-_MSTRG.83359,NA,NA
-_MSTRG.55643,NA,NA
-_MSTRG.852,0.127266456460381,1
-_MSTRG.7044,NA,NA
AC005702.3_MSTRG.38998,0.00199947697206184,0.0794966414603738
-_MSTRG.56084,NA,NA
-_MSTRG.90124,NA,NA
-_MSTRG.21796,NA,NA
AC113368.1_MSTRG.70249,0.465278893357694,1
-_MSTRG.62946,NA,NA
-_MSTRG.60439,NA,NA
-_MSTRG.19323,NA,NA
AC009053.4_MSTRG.35104,0.154375876081684,1
-_MSTRG.70469,NA,NA
-_MSTRG.42131,NA,NA
-_MSTRG.11551,NA,NA
-_MSTRG.44289,NA,NA
-_MSTRG.19434,NA,NA
-_MSTRG.88371,NA,NA
LINC01603_MSTRG.86208,0.644645558306757,1
TERF1P4_MSTRG.94002,0.293850163441165,1
-_MSTRG.17460,NA,NA
-_MSTRG.67039,NA,NA
-_MSTRG.93655,NA,NA
-_MSTRG.24710,NA,NA
-_MSTRG.744,0.201103320920049,1
-_MSTRG.26473,NA,NA
AL110115.2_MSTRG.54319,0.991527778865062,1
AC090559.2_MSTRG.15046,0.793443120768267,1
MIR4526_MSTRG.40692,0.901828983842801,1
AF233439.3_MSTRG.84095,0.769762875184602,1
-_MSTRG.78213,NA,NA
-_MSTRG.84314,NA,NA
-_MSTRG.77449,NA,NA
-_MSTRG.62519,NA,NA
-_MSTRG.81744,NA,NA
RPL27AP5_MSTRG.71022,0.694580074643522,1
-_MSTRG.37703,NA,NA
-_MSTRG.38945,NA,NA
-_MSTRG.64831,NA,NA
-_MSTRG.28891,NA,NA
-_MSTRG.83274,NA,NA
-_MSTRG.18635,NA,NA
-_MSTRG.5175,0.000261442721218811,0.0198715310844943
-_MSTRG.89673,NA,NA
-_MSTRG.9085,NA,NA
IL6R-AS1_MSTRG.5798,0.84232929383967,1
-_MSTRG.41184,NA,NA
-_MSTRG.45681,NA,NA
-_MSTRG.35402,NA,NA
-_MSTRG.3774,0.501052054644594,1
-_MSTRG.8179,NA,NA
-_MSTRG.40197,NA,NA
-_MSTRG.69006,NA,NA
LINC01978_MSTRG.39965,3.07566915207601e-05,0.00435382642654948
-_MSTRG.42606,NA,NA
-_MSTRG.40517,NA,NA
-_MSTRG.40226,NA,NA
AC005740.4_MSTRG.72780,0.00959100314752455,0.234216394970881
-_MSTRG.11812,NA,NA
LINC01960_MSTRG.51219,0.645417954782074,1
-_MSTRG.59228,NA,NA
-_MSTRG.84736,NA,NA
-_MSTRG.41440,NA,NA
-_MSTRG.74794,NA,NA
-_MSTRG.87612,NA,NA
RPSAP55_MSTRG.30219,0.206360173518193,1
-_MSTRG.53744,NA,NA
CBX1P1_MSTRG.93511,0.578122205535723,1
-_MSTRG.50140,NA,NA
-_MSTRG.36513,NA,NA
HMGN1P24_MSTRG.25063,0.798225210287943,1
AC104393.1_MSTRG.85448,0.937073331414783,1
AC079140.4_MSTRG.64603,0.00529786875917944,0.158051835740612
-_MSTRG.52828,NA,NA
SKA2P1_MSTRG.91136,0.2523929976279,1
-_MSTRG.44498,NA,NA
-_MSTRG.44257,NA,NA
AC008737.1_MSTRG.43470,0.346395093661122,1
-_MSTRG.42250,NA,NA
-_MSTRG.40348,NA,NA
-_MSTRG.31835,NA,NA
-_MSTRG.72525,NA,NA
-_MSTRG.66758,NA,NA
-_MSTRG.95412,NA,NA
C1orf158_MSTRG.1006,0.624807545236081,1
SNORA14A_MSTRG.81341,0.374162535546007,1
-_MSTRG.74938,NA,NA
-_MSTRG.10024,NA,NA
-_MSTRG.71488,NA,NA
-_MSTRG.50691,NA,NA
-_MSTRG.54596,NA,NA
AC008966.2_MSTRG.70392,0.296187125505626,1
AL590009.1_MSTRG.77404,0.0833793820578833,0.959169853485069
-_MSTRG.31109,NA,NA
PRG3_MSTRG.15333,0.680047859979396,1
AC026333.4_MSTRG.22819,0.460724076770403,1
-_MSTRG.6312,NA,NA
-_MSTRG.13057,NA,NA
-_MSTRG.79140,NA,NA
-_MSTRG.50087,NA,NA
-_MSTRG.3142,0.606993182071639,1
-_MSTRG.36659,NA,NA
-_MSTRG.59736,NA,NA
-_MSTRG.2256,0.187095204435439,1
TRBV23-1_MSTRG.83333,0.99357075177028,1
-_MSTRG.48214,NA,NA
RPL13P2_MSTRG.54984,0.457091123252951,1
-_MSTRG.48320,NA,NA
-_MSTRG.71039,NA,NA
-_MSTRG.20255,NA,NA
AP005203.1_MSTRG.40392,0.463889937598722,1
BZW1P1_MSTRG.63707,0.339327748859538,1
RPS12P16_MSTRG.10389,0.804763285520074,1
AC044810.1_MSTRG.14018,0.457342912320949,1
AC117498.2_MSTRG.20131,0.187781517934139,1
-_MSTRG.4965,0.40643179200543,1
KIRREL1-IT1_MSTRG.6051,0.247799987388213,1
-_MSTRG.53742,NA,NA
AC080129.2_MSTRG.64314,0.183067763440666,1
-_MSTRG.311,NA,NA
-_MSTRG.64192,NA,NA
-_MSTRG.47082,NA,NA
-_MSTRG.14213,NA,NA
-_MSTRG.53449,NA,NA
RANP6_MSTRG.68721,0.516051193344916,1
-_MSTRG.71159,NA,NA
LRRC77P_MSTRG.63578,0.756942748809358,1
ST13P13_MSTRG.12508,0.552924111586758,1
KIAA1210_MSTRG.94713,0.188347265440653,1
-_MSTRG.54343,NA,NA
-_MSTRG.60312,NA,NA
PPIAP45_MSTRG.20043,0.144536222683867,1
-_MSTRG.20596,NA,NA
-_MSTRG.35417,NA,NA
-_MSTRG.45004,NA,NA
-_MSTRG.43595,NA,NA
AC092427.1_MSTRG.79222,0.007900160802953,0.207638868107022
AL158163.1_MSTRG.12683,0.311952444851238,1
GCGR_MSTRG.40102,0.218753696826801,1
-_MSTRG.81121,NA,NA
-_MSTRG.89303,NA,NA
-_MSTRG.67927,NA,NA
EIF3KP1_MSTRG.71704,0.719142230584784,1
-_MSTRG.77301,NA,NA
-_MSTRG.66484,NA,NA
-_MSTRG.82331,NA,NA
RNU6-43P_MSTRG.12472,0.655200559303698,1
-_MSTRG.32945,NA,NA
-_MSTRG.70719,NA,NA
MIR4534_MSTRG.58695,0.468208093680375,1
-_MSTRG.85242,NA,NA
AC068888.2_MSTRG.20450,0.711825616117719,1
-_MSTRG.1879,0.296477393381127,1
C1orf105_MSTRG.6692,0.849642989341351,1
-_MSTRG.89785,NA,NA
-_MSTRG.93186,NA,NA
-_MSTRG.15891,NA,NA
-_MSTRG.41356,NA,NA
-_MSTRG.46061,NA,NA
-_MSTRG.9593,NA,NA
-_MSTRG.44435,NA,NA
-_MSTRG.66612,NA,NA
-_MSTRG.42124,NA,NA
-_MSTRG.4217,NA,NA
-_MSTRG.78022,NA,NA
-_MSTRG.30835,NA,NA
AC006539.3_MSTRG.43736,0.042392592109316,0.624402620649226
AC090281.1_MSTRG.85032,0.650269348747028,1
-_MSTRG.59227,NA,NA
-_MSTRG.13912,NA,NA
AC005244.1_MSTRG.36418,0.186582474142489,1
AC009121.3_MSTRG.32788,0.022245635856449,0.410503019671236
-_MSTRG.75325,NA,NA
-_MSTRG.53487,NA,NA
RNVU1-7_MSTRG.5345,0.60660469046772,1
GPR42_MSTRG.44316,0.296416203755372,1
-_MSTRG.39088,NA,NA
-_MSTRG.86871,NA,NA
-_MSTRG.89390,NA,NA
-_MSTRG.23529,NA,NA
-_MSTRG.32057,NA,NA
-_MSTRG.71254,NA,NA
-_MSTRG.55832,NA,NA
-_MSTRG.45257,NA,NA
-_MSTRG.52278,NA,NA
-_MSTRG.70470,NA,NA
-_MSTRG.10078,NA,NA
RNU6-343P_MSTRG.20721,0.501854594335753,1
-_MSTRG.59615,NA,NA
-_MSTRG.14829,NA,NA
-_MSTRG.47102,NA,NA
-_MSTRG.32018,NA,NA
-_MSTRG.5067,0.232570071065932,1
-_MSTRG.8292,NA,NA
LINC01698_MSTRG.7860,0.131260736362012,1
-_MSTRG.80387,NA,NA
-_MSTRG.73317,NA,NA
CCDC144CP_MSTRG.36859,0.655427262230054,1
-_MSTRG.88344,NA,NA
-_MSTRG.78868,NA,NA
-_MSTRG.77146,NA,NA
-_MSTRG.7328,NA,NA
EIF4HP2_MSTRG.58365,0.0106668993659673,0.25082078196988
-_MSTRG.59402,NA,NA
-_MSTRG.62126,NA,NA
-_MSTRG.55122,NA,NA
-_MSTRG.77296,NA,NA
LINC00605_MSTRG.28491,0.287164252534756,1
-_MSTRG.79074,NA,NA
AC007993.3_MSTRG.38184,0.417667407067002,1
-_MSTRG.65941,NA,NA
-_MSTRG.43716,NA,NA
-_MSTRG.42229,NA,NA
-_MSTRG.88285,NA,NA
-_MSTRG.64097,NA,NA
-_MSTRG.3287,0.205981086222077,1
-_MSTRG.36376,NA,NA
-_MSTRG.78482,NA,NA
-_MSTRG.65151,NA,NA
MAGOH2P_MSTRG.36378,0.772247778730781,1
SNORD116-17_MSTRG.29102,0.682125437648083,1
-_MSTRG.8850,NA,NA
-_MSTRG.55260,NA,NA
SNORA80D_MSTRG.79309,0.325591957887505,1
CFAP54_MSTRG.21849,0.944131908223451,1
-_MSTRG.35063,NA,NA
-_MSTRG.46717,NA,NA
-_MSTRG.46106,NA,NA
RNU6ATAC42P_MSTRG.20996,0.702754380452274,1
-_MSTRG.86774,NA,NA
AC008747.1_MSTRG.44233,0.0733360218728948,0.885405479875843
AC009123.1_MSTRG.35388,0.0741534231095949,0.891922366021277
SNHG31_MSTRG.52284,0.00679825760035196,0.186633045124933
-_MSTRG.90264,NA,NA
AC104619.1_MSTRG.67797,0.780273268530139,1
-_MSTRG.8854,NA,NA
-_MSTRG.2035,0.487953675531732,1
-_MSTRG.45578,NA,NA
-_MSTRG.84226,NA,NA
-_MSTRG.56960,NA,NA
AC068234.3_MSTRG.38397,0.442137197650742,1
-_MSTRG.5353,NA,NA
SNORA70B_MSTRG.47946,0.605116254772413,1
HIST2H3C_MSTRG.5449,0.644690170137083,1
-_MSTRG.86438,NA,NA
RNU6-574P_MSTRG.20359,0.57478040395556,1
-_MSTRG.72372,NA,NA
-_MSTRG.22244,NA,NA
AC026468.1_MSTRG.34944,0.125263073371877,1
SNORA50B_MSTRG.58477,0.202524313510963,1
Y_RNA_MSTRG.7518,0.260052484298201,1
-_MSTRG.25837,NA,NA
-_MSTRG.64042,NA,NA
-_MSTRG.40799,NA,NA
RNU6-379P_MSTRG.58867,0.845091735817924,1
-_MSTRG.13258,NA,NA
-_MSTRG.27599,NA,NA
AC012629.2_MSTRG.69538,0.583985830620416,1
-_MSTRG.7667,NA,NA
MIR593_MSTRG.82729,0.556571791760321,1
LIX1-AS1_MSTRG.71596,0.956884338087591,1
RNY3P8_MSTRG.25039,0.0825061681397545,0.951459867907984
-_MSTRG.63233,NA,NA
RASAL2-AS1_MSTRG.6839,0.792327040013211,1
-_MSTRG.41716,NA,NA
AL158141.1_MSTRG.93641,0.544446744344586,1
NPIPB1P_MSTRG.40575,0.395941016808569,1
RNU6-123P_MSTRG.56420,0.586839287621149,1
AP001029.2_MSTRG.40634,0.161844479208212,1
AL390334.1_MSTRG.26137,0.640334175017456,1
-_MSTRG.57074,NA,NA
-_MSTRG.72920,NA,NA
-_MSTRG.34708,NA,NA
NEXN-AS1_MSTRG.3695,0.212484442734812,1
-_MSTRG.60682,NA,NA
-_MSTRG.6669,NA,NA
-_MSTRG.36280,NA,NA
FEV_MSTRG.52502,0.0801477756673649,0.933191766147425
-_MSTRG.16365,NA,NA
AC022726.1_MSTRG.41766,0.277205245950092,1
-_MSTRG.21202,NA,NA
-_MSTRG.57209,NA,NA
-_MSTRG.86371,NA,NA
-_MSTRG.10723,NA,NA
-_MSTRG.66711,NA,NA
-_MSTRG.22016,NA,NA
-_MSTRG.91017,NA,NA
MTRNR2L3_MSTRG.55480,0.567288759632497,1
-_MSTRG.3889,0.109351720600828,1
-_MSTRG.91541,NA,NA
-_MSTRG.11324,NA,NA
ZNF341-AS1_MSTRG.54447,0.565668270297994,1
-_MSTRG.95649,NA,NA
-_MSTRG.31888,NA,NA
RNU6-1176P_MSTRG.3418,0.347405607783981,1
-_MSTRG.15078,NA,NA
-_MSTRG.73241,NA,NA
-_MSTRG.51896,NA,NA
-_MSTRG.68139,NA,NA
PPIAP47_MSTRG.31123,0.792269554501762,1
-_MSTRG.15440,NA,NA
-_MSTRG.92586,NA,NA
AL356273.3_MSTRG.7111,0.55197180323848,1
-_MSTRG.39426,NA,NA
-_MSTRG.364,NA,NA
HOMER2P1_MSTRG.28793,0.790459113728803,1
-_MSTRG.28658,NA,NA
-_MSTRG.33664,NA,NA
-_MSTRG.65384,NA,NA
-_MSTRG.64602,NA,NA
-_MSTRG.5390,NA,NA
-_MSTRG.6616,NA,NA
-_MSTRG.67685,NA,NA
-_MSTRG.64929,NA,NA
-_MSTRG.82871,NA,NA
-_MSTRG.45732,NA,NA
AL365214.2_MSTRG.77499,0.0225982833921578,0.415194245041283
AC009560.1_MSTRG.30462,0.312990766120266,1
-_MSTRG.5296,NA,NA
-_MSTRG.640,0.351615223406594,1
AC093627.7_MSTRG.79075,0.844718404997912,1
AL596247.1_MSTRG.11512,0.889521080475163,1
-_MSTRG.21943,NA,NA
-_MSTRG.30536,NA,NA
-_MSTRG.11673,NA,NA
-_MSTRG.62572,NA,NA
RBBP4P2_MSTRG.61629,0.105521724516218,1
CPB2_MSTRG.24210,0.906257921467293,1
KF456110.1_MSTRG.31352,0.678254821160669,1
CEACAMP10_MSTRG.44923,0.207380290773373,1
AGBL5-AS1_MSTRG.47020,0.424650475329945,1
AP001056.1_MSTRG.57190,0.949694261057812,1
-_MSTRG.73598,NA,NA
LINC01834_MSTRG.44095,0.210661429998884,1
AL022722.1_MSTRG.77654,0.0666045704568663,0.834218289831486
-_MSTRG.55874,NA,NA
-_MSTRG.9520,NA,NA
-_MSTRG.59805,NA,NA
-_MSTRG.7483,NA,NA
-_MSTRG.49177,NA,NA
AC022400.3_MSTRG.11495,0.498929135853712,1
-_MSTRG.62724,NA,NA
AC145285.4_MSTRG.33544,0.0650899660045018,0.821344638329016
-_MSTRG.14108,NA,NA
-_MSTRG.74168,NA,NA
-_MSTRG.14925,NA,NA
-_MSTRG.43068,NA,NA
-_MSTRG.17533,NA,NA
-_MSTRG.17842,NA,NA
-_MSTRG.10582,NA,NA
-_MSTRG.3670,0.13484349112884,1
-_MSTRG.35459,NA,NA
-_MSTRG.30883,NA,NA
AC090739.1_MSTRG.85531,0.943856355851386,1
-_MSTRG.49284,NA,NA
KRTAP2-1_MSTRG.37903,0.501245407525428,1
-_MSTRG.31915,NA,NA
EEF1A1P28_MSTRG.81634,0.477658427399372,1
-_MSTRG.30343,NA,NA
-_MSTRG.70197,NA,NA
AL360181.1_MSTRG.13399,0.290024790755177,1
-_MSTRG.49061,NA,NA
-_MSTRG.413,0.912433207296845,1
-_MSTRG.90998,NA,NA
AC006042.3_MSTRG.79408,0.118651176458081,1
-_MSTRG.21171,NA,NA
-_MSTRG.66592,NA,NA
-_MSTRG.78432,NA,NA
AC091925.1_MSTRG.72818,0.622746746478543,1
-_MSTRG.37948,NA,NA
AC025171.5_MSTRG.70270,0.860701524241456,1
-_MSTRG.8053,NA,NA
-_MSTRG.35022,NA,NA
AL731533.2_MSTRG.9427,0.544306602368401,1
-_MSTRG.30460,NA,NA
-_MSTRG.67863,NA,NA
-_MSTRG.61029,NA,NA
-_MSTRG.43112,NA,NA
-_MSTRG.57579,NA,NA
AC084121.3_MSTRG.84165,0.93576953657846,1
