## trainnig 
# mean cindex: [0.74997227 0.73310591 0.71045907 0.69983169 0.69814575] 
# best alpha: [0.015848931924611134] 
## validation 
# cindex:0.7314009222870903 
# features in: 2462+age+treatment, features out: 133 
## baseline 
## features: ['age', 'treatGroup=CytoImmu', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu', 'treatGroup=EndoImmu'] 
# cindex: 0.7074691624451966 
# base_mean_auc: 0.7264476659177086 
AUC,base,time,mean
0.8076097651278451,0.7497352038419242,775.5,0.7552998523530066
0.7928446696460762,0.7585831501266684,835.5,0.7552998523530066
0.7835123138006984,0.7442454231987335,895.5,0.7552998523530066
0.7541416740397441,0.730985256338062,955.5,0.7552998523530066
0.7558565494835354,0.7162562548687551,1015.5,0.7552998523530066
0.7563239683662766,0.7199097618267033,1075.5,0.7552998523530066
0.7618776817556812,0.7274239297483261,1135.5,0.7552998523530066
0.7436799717843388,0.7164801030902238,1195.5,0.7552998523530066
0.7353514180288225,0.706850021723126,1255.5,0.7552998523530066
0.7361141412811014,0.7122723063748314,1315.5,0.7552998523530066
0.7120941911417165,0.6840002363804251,1375.5,0.7552998523530066
0.7201641703698904,0.6922784708255618,1435.5,0.7552998523530066
0.7224713689427594,0.6901284128779643,1495.5,0.7552998523530066
0.7238887751953658,0.6947939943212164,1555.5,0.7552998523530066
0.7212913360668864,0.6974907617606301,1615.5,0.7552998523530066
0.7378256255054816,0.7124523806217309,1675.5,0.7552998523530066
0.7346462667160272,0.7040832430703889,1735.5,0.7552998523530066
0.7416928866664095,0.7157929024487958,1795.5,0.7552998523530066
0.7417042401192153,0.7171691530814357,1855.5,0.7552998523530066
0.7541155446284862,0.7311899008602141,1915.5,0.7552998523530066
0.7418326076738362,0.7241118315847866,1975.5,0.7552998523530066
0.744273347124881,0.7251770936031078,2035.5,0.7552998523530066
0.7363015909134596,0.7148806945010682,2095.5,0.7552998523530066
0.7369180672547353,0.7136440925367838,2155.5,0.7552998523530066
0.7400639936755917,0.7208904072666197,2215.5,0.7552998523530066
0.735275515379519,0.7164448540097945,2275.5,0.7552998523530066
0.7427338692104903,0.7186662581309247,2335.5,0.7552998523530066
0.7438829172210242,0.7215032453813346,2395.5,0.7552998523530066
0.7456906730181699,0.7241476639771689,2455.5,0.7552998523530066
0.7445480609802702,0.7218227168315582,2515.5,0.7552998523530066
0.7433468017823959,0.719894985002103,2575.5,0.7552998523530066
0.7434852092342643,0.7233890756284457,2635.5,0.7552998523530066
0.7505792710007433,0.7391771019294209,2695.5,0.7552998523530066
0.7583562148997548,0.7454038883150358,2755.5,0.7552998523530066
0.760027882089898,0.7473997743881907,2815.5,0.7552998523530066
0.7599256854375234,0.7675082498742771,2875.5,0.7552998523530066
0.7374373813301149,0.7536279100003982,2935.5,0.7552998523530066
0.6711670932520651,0.682991302976808,2995.5,0.7552998523530066
0.6597831192540944,0.6601682443340433,3055.5,0.7552998523530066
