## trainnig 
# mean cindex: [0.75281627 0.75063644 0.74687889 0.73979402 0.72856218] 
# best alpha: [0.012589254117941675] 
## validation 
# cindex:0.7048681311192385 
# features in: 32+age+treatment, features out: 31 
## baseline 
## features: ['age', 'treatGroup=CytoImmu', 'treatGroup=Endo', 'treatGroup=EndoCyto', 'treatGroup=EndoCytoImmu', 'treatGroup=EndoImmu'] 
# cindex: 0.7074691624451966 
# base_mean_auc: 0.7264476659177086 
AUC,base,time,mean
0.7825548298922349,0.7497352038419242,775.5,0.7311034020228518
0.7816995702096714,0.7585831501266684,835.5,0.7311034020228518
0.7772234113988183,0.7442454231987335,895.5,0.7311034020228518
0.742625804569683,0.730985256338062,955.5,0.7311034020228518
0.7417983572921782,0.7162562548687551,1015.5,0.7311034020228518
0.7437174360498182,0.7199097618267033,1075.5,0.7311034020228518
0.7489817979394936,0.7274239297483261,1135.5,0.7311034020228518
0.7330319527143553,0.7164801030902238,1195.5,0.7311034020228518
0.7216101712704432,0.706850021723126,1255.5,0.7311034020228518
0.7208744625597385,0.7122723063748314,1315.5,0.7311034020228518
0.68915060673791,0.6840002363804251,1375.5,0.7311034020228518
0.6971514748383516,0.6922784708255618,1435.5,0.7311034020228518
0.6978318324647514,0.6901284128779643,1495.5,0.7311034020228518
0.7013333643056431,0.6947939943212164,1555.5,0.7311034020228518
0.7016353624431576,0.6974907617606301,1615.5,0.7311034020228518
0.7190728008422986,0.7124523806217309,1675.5,0.7311034020228518
0.7096281907750291,0.7040832430703889,1735.5,0.7311034020228518
0.7181879543860326,0.7157929024487958,1795.5,0.7311034020228518
0.7174962125530627,0.7171691530814357,1855.5,0.7311034020228518
0.7306467104125158,0.7311899008602141,1915.5,0.7311034020228518
0.7206708460541655,0.7241118315847866,1975.5,0.7311034020228518
0.7221246964881207,0.7251770936031078,2035.5,0.7311034020228518
0.712471019615087,0.7148806945010682,2095.5,0.7311034020228518
0.7123191976076086,0.7136440925367838,2155.5,0.7311034020228518
0.7174567848863436,0.7208904072666197,2215.5,0.7311034020228518
0.7103072347116373,0.7164448540097945,2275.5,0.7311034020228518
0.7096011981819181,0.7186662581309247,2335.5,0.7311034020228518
0.7119948156769444,0.7215032453813346,2395.5,0.7311034020228518
0.7059002750803236,0.7241476639771689,2455.5,0.7311034020228518
0.700753540627219,0.7218227168315582,2515.5,0.7311034020228518
0.6990019577316982,0.719894985002103,2575.5,0.7311034020228518
0.700072566313693,0.7233890756284457,2635.5,0.7311034020228518
0.7045202478718128,0.7391771019294209,2695.5,0.7311034020228518
0.7155082773225427,0.7454038883150358,2755.5,0.7311034020228518
0.7177923422364572,0.7473997743881907,2815.5,0.7311034020228518
0.7253451096760954,0.7675082498742771,2875.5,0.7311034020228518
0.7147628045075296,0.7536279100003982,2935.5,0.7311034020228518
0.660955975661224,0.682991302976808,2995.5,0.7311034020228518
0.6469453683187684,0.6601682443340433,3055.5,0.7311034020228518
