fetures,p-val
MIR4635_MSTRG.69196,0.7186421642862741
Y_RNA_MSTRG.59919,0.191695289552948
-_MSTRG.50697,
-_MSTRG.1204,
AC018742.1_MSTRG.46851,0.8075515578076764
-_MSTRG.94659,
-_MSTRG.81577,
-_MSTRG.41864,
-_MSTRG.81372,
-_MSTRG.22794,
-_MSTRG.63334,
TATDN1P1_MSTRG.11151,7.275047503749139e-05
CRISP1_MSTRG.76097,6.395117877791788e-06
-_MSTRG.63872,
-_MSTRG.56483,
-_MSTRG.14188,
-_MSTRG.83304,
-_MSTRG.43124,
-_MSTRG.9384,
-_MSTRG.33569,
RPS26P40_MSTRG.11359,0.019467041435168184
AC020978.1_MSTRG.34867,0.12456540912288633
-_MSTRG.24236,
-_MSTRG.16188,
RPS4XP14_MSTRG.18657,0.01772150385634162
-_MSTRG.76793,
AC005008.1_MSTRG.81489,0.3933696322906559
SNORA59B_MSTRG.36808,0.0010848821261134024
-_MSTRG.62176,
AC005546.1_MSTRG.43195,0.030505160027064125
AL022394.1_MSTRG.54749,0.007252275545505239
-_MSTRG.3446,
-_MSTRG.26451,
-_MSTRG.75125,
AC010325.1_MSTRG.45526,0.7852836162765346
-_MSTRG.20017,
AC005014.3_MSTRG.79536,0.4313832820677934
-_MSTRG.6348,
-_MSTRG.82973,
AC005746.1_MSTRG.39061,0.9822959368155992
-_MSTRG.84851,
-_MSTRG.20336,
-_MSTRG.8643,
U2_MSTRG.38131,0.21007733324520722
-_MSTRG.90400,
-_MSTRG.80531,
-_MSTRG.82586,
-_MSTRG.28081,
-_MSTRG.33699,
-_MSTRG.94958,
-_MSTRG.29434,
-_MSTRG.44782,
AC010326.1_MSTRG.46217,0.2895564519540768
RN7SL752P_MSTRG.62588,0.881173485149191
AC008026.2_MSTRG.39118,0.7150180610823744
-_MSTRG.20647,
-_MSTRG.10753,
-_MSTRG.80593,
AC008945.2_MSTRG.70254,0.677634890134077
-_MSTRG.92232,
-_MSTRG.79219,
-_MSTRG.91896,
PSMD10P1_MSTRG.55242,0.11080073806228727
AP000867.5_MSTRG.16428,0.002257695354274793
GOLGA8T_MSTRG.29273,2.3347580683828198e-12
AC010422.2_MSTRG.43133,0.4120469891973201
-_MSTRG.51550,
-_MSTRG.32418,
CLNK_MSTRG.65062,7.547070875350865e-05
-_MSTRG.35844,
-_MSTRG.8963,
-_MSTRG.23259,
-_MSTRG.38266,
-_MSTRG.37503,
-_MSTRG.5443,
-_MSTRG.39263,
-_MSTRG.49654,
-_MSTRG.42446,
-_MSTRG.33396,
-_MSTRG.16823,
ANKRD31_MSTRG.71025,0.014431308729534917
-_MSTRG.9136,
-_MSTRG.73647,
-_MSTRG.81190,
-_MSTRG.86302,
-_MSTRG.13328,
-_MSTRG.15073,
-_MSTRG.82284,
-_MSTRG.47507,
-_MSTRG.59069,
-_MSTRG.84411,
-_MSTRG.40480,
RPL23AP34_MSTRG.47096,0.858018011678305
AC105036.1_MSTRG.31108,0.5665969238068062
-_MSTRG.11607,
-_MSTRG.16233,
LINC02574_MSTRG.1794,0.0009370231100607881
-_MSTRG.32352,
-_MSTRG.17163,
ATP5PDP4_MSTRG.21127,4.7560928811633764e-05
RNU1-61P_MSTRG.75313,0.4075376814882177
-_MSTRG.59135,
-_MSTRG.43681,
-_MSTRG.71700,
RPL22P3_MSTRG.1176,0.3853891397959067
CPNE6_MSTRG.26046,0.1476564759113445
-_MSTRG.56265,
AC130650.2_MSTRG.32902,0.030131470319920563
-_MSTRG.61147,
-_MSTRG.91686,
-_MSTRG.86166,
RN7SL559P_MSTRG.1825,0.21225247921961135
-_MSTRG.58846,
-_MSTRG.48716,
-_MSTRG.45720,
-_MSTRG.27305,
AL049745.1_MSTRG.3091,0.4429726221317901
-_MSTRG.48112,
AL390729.1_MSTRG.4739,0.0412068680632994
-_MSTRG.9985,
-_MSTRG.41559,
-_MSTRG.47125,
-_MSTRG.59958,
-_MSTRG.41085,
-_MSTRG.60100,
AC025198.1_MSTRG.39541,0.4172639638531972
AP000911.1_MSTRG.18544,0.3616838894497587
AC004837.4_MSTRG.80199,0.03299261229107395
AC140076.1_MSTRG.59847,0.10669851003723475
-_MSTRG.30452,
-_MSTRG.20271,
HIGD1AP16_MSTRG.54571,0.7192106366201801
-_MSTRG.64446,
-_MSTRG.20083,
HSP90AA4P_MSTRG.69084,1.6055151258217075e-09
-_MSTRG.6107,
-_MSTRG.39344,
-_MSTRG.30797,
RNU5B-4P_MSTRG.72625,0.7737740896454139
-_MSTRG.57555,
-_MSTRG.26117,
-_MSTRG.52876,
-_MSTRG.88955,
AC027544.1_MSTRG.14388,0.0972434318210087
-_MSTRG.575,
-_MSTRG.56006,
RNA5SP190_MSTRG.72025,0.5282305682192606
-_MSTRG.43,
MIR151B_MSTRG.28264,0.9686746043455506
-_MSTRG.30521,
-_MSTRG.11914,
ABCB11_MSTRG.51031,0.15248173724072997
NF1P10_MSTRG.25601,0.8179469962094745
-_MSTRG.14476,
-_MSTRG.25082,
-_MSTRG.43764,
-_MSTRG.38130,
-_MSTRG.79658,
-_MSTRG.77125,
AP000866.2_MSTRG.18272,0.14452220738549296
AP003900.1_MSTRG.56087,9.189529896042557e-06
-_MSTRG.51218,
-_MSTRG.73889,
-_MSTRG.9528,
-_MSTRG.30205,
-_MSTRG.42579,
-_MSTRG.36681,
-_MSTRG.11185,
COX6CP6_MSTRG.61306,8.055012329340694e-05
-_MSTRG.8713,
RNY4P19_MSTRG.52807,0.6791153644662942
AC005618.3_MSTRG.72733,0.7727453698925032
-_MSTRG.88209,
MIR7974_MSTRG.43039,0.5799189169918157
AC109454.2_MSTRG.72403,0.5515598465457471
-_MSTRG.14088,
-_MSTRG.32982,
AC104211.2_MSTRG.86760,1.0009698338508477e-05
CCDC26_MSTRG.87719,0.14224607490265154
AL050343.3_MSTRG.2964,0.8794634018322145
-_MSTRG.10846,
ELOBP2_MSTRG.18455,0.00469002727396462
-_MSTRG.43787,
-_MSTRG.34477,
TUBB8P7_MSTRG.35712,0.0006655308193156138
-_MSTRG.43860,
-_MSTRG.72566,
PDE4DIPP1_MSTRG.5349,0.28052913154514303
AC027796.1_MSTRG.35924,0.8240386525971989
-_MSTRG.83676,
-_MSTRG.43831,
-_MSTRG.23934,
-_MSTRG.5205,
AL121924.1_MSTRG.53622,0.5436073423336185
-_MSTRG.37855,
AL020997.2_MSTRG.1810,0.2611616711229099
-_MSTRG.69157,
AL162311.3_MSTRG.26361,0.5777406834226609
-_MSTRG.50965,
AC092810.2_MSTRG.7855,0.30704376745750245
-_MSTRG.2095,
-_MSTRG.68757,
-_MSTRG.84394,
GALNT9_MSTRG.23197,0.6144483628644732
-_MSTRG.60224,
-_MSTRG.56464,
-_MSTRG.50355,
-_MSTRG.16460,
-_MSTRG.56987,
-_MSTRG.82142,
AC104534.1_MSTRG.44603,0.38928707914167804
-_MSTRG.64819,
-_MSTRG.3111,
OCLM_MSTRG.7158,0.9456459433833562
-_MSTRG.84596,
SLC6A3_MSTRG.69222,0.9177199416132661
LNCPRESS1_MSTRG.82128,0.0011814499417435443
-_MSTRG.58805,
EDAR_MSTRG.49511,0.0018152780474610295
CRLF2_MSTRG.92049,0.09227966491319509
-_MSTRG.85718,
YBX1P6_MSTRG.90744,0.6835461476695264
ARPC3P2_MSTRG.7936,9.524379550764397e-05
-_MSTRG.94892,
-_MSTRG.21200,
GAPDHP60_MSTRG.66799,1.2599490904575237e-10
AC092384.3_MSTRG.35629,0.0003597799787569553
TEX38_MSTRG.2795,0.0968452070387057
-_MSTRG.57107,
HIST1H1A_MSTRG.74734,0.7356811386149491
AP000437.1_MSTRG.15572,0.7010263969427175
-_MSTRG.6496,
AP002982.1_MSTRG.86913,0.02450139724289971
-_MSTRG.62885,
AL023284.3_MSTRG.78063,0.048811265055751105
-_MSTRG.63493,
AL020997.4_MSTRG.1815,0.20444904046267917
-_MSTRG.76620,
AC010680.4_MSTRG.51396,0.020423883710877264
-_MSTRG.82101,
-_MSTRG.444,
-_MSTRG.75834,
-_MSTRG.49300,
-_MSTRG.27220,
AP001360.1_MSTRG.18094,0.7446185612978384
-_MSTRG.57106,
-_MSTRG.48664,
-_MSTRG.71548,
AC018620.1_MSTRG.86312,0.00988547056131803
AP001037.1_MSTRG.56908,0.013211334066610979
-_MSTRG.55889,
MIR3179-3_MSTRG.33095,0.06021551478655235
-_MSTRG.3227,
KRT8P7_MSTRG.18082,1.2933195806281078e-10
-_MSTRG.22917,
SLC35F1_MSTRG.77628,5.32007451703238e-07
-_MSTRG.28168,
-_MSTRG.88824,
AC080013.3_MSTRG.63422,0.872990586390467
-_MSTRG.29313,
-_MSTRG.8242,
-_MSTRG.22378,
-_MSTRG.14148,
-_MSTRG.86144,
-_MSTRG.56465,
-_MSTRG.31472,
-_MSTRG.94427,
ADGB_MSTRG.78319,0.6068281140814236
-_MSTRG.17028,
-_MSTRG.82371,
AC021148.1_MSTRG.65610,0.3392165573067182
S100A11P1_MSTRG.82208,0.8123167699098074
-_MSTRG.46191,
-_MSTRG.60582,
AL513304.1_MSTRG.9386,0.19667536897401142
ZNF346-IT1_MSTRG.73741,0.14944743718821865
-_MSTRG.29099,
AC023424.2_MSTRG.68230,0.47235006021013326
BNIP3P15_MSTRG.43742,0.09109536690101186
-_MSTRG.2364,
URAD_MSTRG.23686,0.00039371512326874145
-_MSTRG.50874,
-_MSTRG.42898,
AF196972.1_MSTRG.93121,0.41314955628845185
DCLRE1CP1_MSTRG.9820,0.021753240214161765
-_MSTRG.41770,
AC118755.2_MSTRG.36332,0.7972873887782356
-_MSTRG.54786,
AC010343.2_MSTRG.69964,0.04290225408116947
-_MSTRG.70337,
-_MSTRG.41299,
-_MSTRG.84334,
-_MSTRG.26140,
-_MSTRG.21411,
-_MSTRG.19919,
AC027419.1_MSTRG.87414,0.00032963008805968
-_MSTRG.51951,
-_MSTRG.71581,
-_MSTRG.10364,
-_MSTRG.84983,
-_MSTRG.55263,
-_MSTRG.72414,
-_MSTRG.55808,
-_MSTRG.67219,
-_MSTRG.89560,
AC022196.1_MSTRG.29555,0.022335383903994505
-_MSTRG.93062,
SLC30A3_MSTRG.47041,0.922662281553631
-_MSTRG.8837,
-_MSTRG.81800,
-_MSTRG.90971,
-_MSTRG.48209,
-_MSTRG.89874,
RNU4-38P_MSTRG.63634,0.0718111670089864
PROS2P_MSTRG.61601,2.1329031838248997e-07
MIR5707_MSTRG.83912,0.49374511771067287
-_MSTRG.32113,
-_MSTRG.26405,
-_MSTRG.33084,
RNA5SP425_MSTRG.34155,0.041694803701244794
-_MSTRG.7685,
AC008481.1_MSTRG.43043,0.30849859492146586
-_MSTRG.86697,
-_MSTRG.85735,
-_MSTRG.78769,
-_MSTRG.23244,
-_MSTRG.31074,
AC055839.1_MSTRG.36066,0.1312138077327733
-_MSTRG.21967,
AC091304.3_MSTRG.29196,7.252311680084994e-05
-_MSTRG.27639,
-_MSTRG.66530,
-_MSTRG.65593,
FAM223B_MSTRG.95655,0.000672768341530113
-_MSTRG.74006,
BHMT_MSTRG.71150,7.982010430497708e-13
-_MSTRG.33766,
MGAT4C_MSTRG.21542,0.466728850253593
-_MSTRG.75848,
-_MSTRG.84964,
-_MSTRG.5019,
-_MSTRG.74077,
-_MSTRG.83707,
-_MSTRG.46878,
-_MSTRG.69528,
AC131281.1_MSTRG.83957,0.857621820837314
-_MSTRG.37794,
-_MSTRG.74810,
-_MSTRG.44227,
-_MSTRG.81346,
-_MSTRG.65229,
-_MSTRG.4017,
-_MSTRG.89540,
-_MSTRG.32082,
-_MSTRG.25904,
-_MSTRG.8414,
-_MSTRG.93953,
-_MSTRG.91317,
C1DP2_MSTRG.11690,0.5074132341722192
RPS4XP20_MSTRG.44208,0.00157466309446245
-_MSTRG.89616,
-_MSTRG.47858,
-_MSTRG.27937,
-_MSTRG.43705,
-_MSTRG.43200,
AC103591.2_MSTRG.3706,1.5122953999365716e-06
-_MSTRG.58558,
FAM90A25P_MSTRG.84407,0.0003973851028763189
LINC01772_MSTRG.1179,0.2915473572715568
-_MSTRG.69520,
Z98745.2_MSTRG.74964,0.01887531982617494
AC131212.2_MSTRG.23223,0.39713273303577235
-_MSTRG.33977,
-_MSTRG.74391,
-_MSTRG.49728,
-_MSTRG.29296,
-_MSTRG.53281,
-_MSTRG.36738,
HNRNPCP4_MSTRG.32773,0.7422220573553692
-_MSTRG.60779,
-_MSTRG.76878,
-_MSTRG.3305,
-_MSTRG.1477,
-_MSTRG.15880,
AC093840.1_MSTRG.68832,0.40151281230847213
AC021242.3_MSTRG.84262,0.12061253683416322
RNU1-1_MSTRG.1181,0.022686613601842383
TRPC3_MSTRG.67554,1.3022536256009184e-06
AC002128.1_MSTRG.44303,0.041223933983251644
AC138466.1_MSTRG.23195,0.8561552777322299
-_MSTRG.37761,
-_MSTRG.30912,
-_MSTRG.75305,
-_MSTRG.86632,
AL137060.3_MSTRG.24348,4.358250818966668e-05
-_MSTRG.32238,
LINC01281_MSTRG.92820,3.319107468005195e-14
-_MSTRG.57676,
-_MSTRG.63606,
XAGE5_MSTRG.93320,0.3124301808782488
-_MSTRG.72028,
RPS26P21_MSTRG.62158,0.11457678655378845
-_MSTRG.41292,
AL136115.2_MSTRG.2000,0.1038106367997858
AC013267.2_MSTRG.46931,0.1770889584416426
-_MSTRG.62517,
AC099667.1_MSTRG.60962,0.017809970102487086
RBBP4P4_MSTRG.76335,0.0025294669801165385
-_MSTRG.42342,
-_MSTRG.40897,
-_MSTRG.41767,
-_MSTRG.19082,
-_MSTRG.77382,
-_MSTRG.44700,
-_MSTRG.85630,
AC009163.7_MSTRG.35148,0.05083189705751144
-_MSTRG.94487,
AP001160.4_MSTRG.15695,0.047274229179643065
-_MSTRG.81932,
-_MSTRG.66048,
AC009950.1_MSTRG.52808,0.939965059472065
-_MSTRG.32826,
AL672277.1_MSTRG.92043,0.19535102360935808
-_MSTRG.11886,
-_MSTRG.57402,
-_MSTRG.91816,
AC246785.2_MSTRG.5145,0.3445603723210724
SRIP3_MSTRG.95819,0.15480159595094664
-_MSTRG.89481,
-_MSTRG.49112,
-_MSTRG.70522,
-_MSTRG.75178,
-_MSTRG.59802,
-_MSTRG.86074,
RN7SKP269_MSTRG.853,0.006457574905072262
-_MSTRG.40231,
RPS4XP2_MSTRG.53593,0.010494984548557388
AC106788.1_MSTRG.33316,0.7788567719722815
-_MSTRG.28733,
-_MSTRG.3027,
DUX4L34_MSTRG.54242,0.05727317534108716
-_MSTRG.49635,
-_MSTRG.92337,
-_MSTRG.68162,
-_MSTRG.76201,
-_MSTRG.39734,
-_MSTRG.82596,
-_MSTRG.88630,
-_MSTRG.25172,
7SK_MSTRG.37559,0.1656085467194322
AP000439.2_MSTRG.16282,0.6782717663932456
-_MSTRG.51956,
-_MSTRG.82141,
AP000786.1_MSTRG.17282,0.25724053897705546
AC016396.2_MSTRG.11042,5.026323628790199e-11
SPINK6_MSTRG.72925,0.29090272294304836
FOCAD-AS1_MSTRG.88687,0.009302490425135104
-_MSTRG.14646,
RNU6-946P_MSTRG.10124,0.959989720669118
HNRNPA1P28_MSTRG.94716,0.6538821382701421
-_MSTRG.82443,
-_MSTRG.45194,
RBMXP1_MSTRG.76057,0.5353959829846591
-_MSTRG.79439,
-_MSTRG.65604,
-_MSTRG.33526,
-_MSTRG.35892,
-_MSTRG.30121,
-_MSTRG.40892,
SOX21_MSTRG.25023,0.7660127687630998
-_MSTRG.47883,
IGF2BP1_MSTRG.38516,0.07165712628953545
-_MSTRG.52902,
-_MSTRG.75988,
AC002076.2_MSTRG.81805,5.295007890191114e-07
AC026904.2_MSTRG.85670,5.933005508051526e-12
-_MSTRG.12489,
-_MSTRG.29309,
-_MSTRG.10830,
-_MSTRG.55132,
-_MSTRG.4655,
-_MSTRG.20904,
-_MSTRG.22034,
-_MSTRG.95702,
-_MSTRG.52863,
AC007240.2_MSTRG.46550,0.5704766522856237
-_MSTRG.6177,
AC119800.1_MSTRG.3434,0.16997058713308588
Y_RNA_MSTRG.40856,0.7215743411603918
AKR1B10P1_MSTRG.11195,0.001422535300112236
-_MSTRG.3415,
-_MSTRG.31506,
AICDA_MSTRG.19016,0.0005232163699337023
KRT8P36_MSTRG.62834,4.466678256560996e-10
-_MSTRG.59519,
-_MSTRG.51009,
-_MSTRG.52410,
MIR4682_MSTRG.12961,0.7853906190856678
NPM1P9_MSTRG.92331,2.302955042283651e-05
-_MSTRG.51115,
-_MSTRG.32075,
-_MSTRG.27484,
-_MSTRG.33695,
-_MSTRG.41325,
-_MSTRG.19203,
-_MSTRG.73049,
-_MSTRG.21006,
LRRC63_MSTRG.24217,0.09704153572136566
NPM1P1_MSTRG.41244,0.3609576688361372
-_MSTRG.13740,
-_MSTRG.7300,
HADHAP2_MSTRG.19018,0.000354514648106643
AC048344.4_MSTRG.19764,0.5568149235030323
-_MSTRG.1180,
AC087163.2_MSTRG.36678,5.180491981869809e-06
BANF1P4_MSTRG.6753,0.02202187273200197
AL391825.1_MSTRG.6328,0.06663131594939209
-_MSTRG.35123,
-_MSTRG.7488,
AC092112.1_MSTRG.19297,8.763814141191366e-09
-_MSTRG.67044,
-_MSTRG.27644,
-_MSTRG.50923,
-_MSTRG.90328,
-_MSTRG.9557,
-_MSTRG.94559,
PCDH15_MSTRG.11000,0.9367766696624366
-_MSTRG.42338,
-_MSTRG.4720,
AC069213.1_MSTRG.64385,0.5126010968223526
Z83843.1_MSTRG.93829,0.03385930992853871
AC011586.2_MSTRG.84515,0.16225262098974227
-_MSTRG.77264,
-_MSTRG.1606,
-_MSTRG.83283,
-_MSTRG.11805,
AC024230.1_MSTRG.65244,2.2316992431971898e-06
-_MSTRG.51922,
-_MSTRG.8029,
-_MSTRG.18750,
-_MSTRG.18773,
-_MSTRG.73816,
-_MSTRG.5952,
-_MSTRG.62837,
-_MSTRG.70602,
-_MSTRG.23279,
-_MSTRG.8361,
Y_RNA_MSTRG.5619,0.02944930870708836
-_MSTRG.85940,
-_MSTRG.47995,
-_MSTRG.56491,
AC007497.1_MSTRG.34396,0.004697485048940415
-_MSTRG.84956,
-_MSTRG.655,
-_MSTRG.59539,
-_MSTRG.34614,
CCDC190_MSTRG.6368,0.8174728883052024
-_MSTRG.10477,
-_MSTRG.48274,
EIF1P6_MSTRG.42531,0.0028744454794695264
RPL22P24_MSTRG.7102,0.07276760513593498
-_MSTRG.55541,
AC100797.1_MSTRG.83982,0.222910005824532
AL353803.3_MSTRG.91477,0.43508636388166033
-_MSTRG.58002,
-_MSTRG.71874,
AL031985.1_MSTRG.2462,0.49126601435479256
-_MSTRG.49055,
-_MSTRG.55934,
-_MSTRG.44819,
-_MSTRG.76203,
-_MSTRG.68903,
-_MSTRG.21033,
-_MSTRG.6332,
AC010947.1_MSTRG.41947,1.2011722051436686e-05
-_MSTRG.76739,
-_MSTRG.88290,
AF186996.2_MSTRG.62395,0.270938754205443
-_MSTRG.74021,
-_MSTRG.40887,
HPCAL4_MSTRG.2417,0.005651921911530019
-_MSTRG.49007,
-_MSTRG.40969,
SPTA1_MSTRG.6087,0.21514319678857305
-_MSTRG.82397,
-_MSTRG.58637,
-_MSTRG.57039,
AC087742.1_MSTRG.35977,0.00013291590238852412
-_MSTRG.88592,
MIR623_MSTRG.25166,0.21780261338243706
-_MSTRG.10823,
-_MSTRG.6592,
AL078604.1_MSTRG.78702,0.07353877855165195
RNU6-213P_MSTRG.32999,0.00021074127250191838
ZSCAN5B_MSTRG.46072,0.00012661811034832268
-_MSTRG.11784,
-_MSTRG.70881,
MTCYBP4_MSTRG.77961,0.7664021048624096
-_MSTRG.61661,
AL353754.1_MSTRG.9633,0.3318641081233449
SNORA40B_MSTRG.50367,0.8983966437242863
-_MSTRG.3556,
-_MSTRG.82760,
LINC00603_MSTRG.70180,1.4958058717222046e-07
-_MSTRG.92231,
-_MSTRG.91033,
AL031714.1_MSTRG.32291,0.43989346579694666
SKOR1_MSTRG.30756,1.6366569591367066e-06
AL589765.6_MSTRG.5612,0.1668051567262124
-_MSTRG.41359,
-_MSTRG.52350,
-_MSTRG.51073,
-_MSTRG.38362,
-_MSTRG.47218,
AL592293.2_MSTRG.88579,3.210858855628456e-05
AL391684.1_MSTRG.12300,0.456779784758115
-_MSTRG.50069,
-_MSTRG.40183,
-_MSTRG.7275,
-_MSTRG.26093,
-_MSTRG.33713,
-_MSTRG.80931,
-_MSTRG.48800,
-_MSTRG.16110,
-_MSTRG.67129,
TUBB7P_MSTRG.69108,7.498883330390656e-05
-_MSTRG.23168,
-_MSTRG.81575,
AC234781.3_MSTRG.95708,0.6984900654949087
PCAT14_MSTRG.58008,0.6748866153905662
AL132765.2_MSTRG.53887,0.16972870459754302
BTF3L4P1_MSTRG.56254,0.0028600212961742938
-_MSTRG.47048,
AC000095.1_MSTRG.57608,1.5283509722403999e-06
-_MSTRG.37170,
-_MSTRG.64657,
-_MSTRG.79533,
-_MSTRG.2265,
-_MSTRG.95539,
TRPC4_MSTRG.23973,0.00047624368219524637
RPL31P52_MSTRG.22692,0.3480272436671439
LAMB4_MSTRG.82359,0.08400547725423915
-_MSTRG.24082,
-_MSTRG.41502,
AC105129.1_MSTRG.30680,0.6600330007228898
-_MSTRG.85418,
-_MSTRG.86118,
-_MSTRG.68627,
-_MSTRG.60365,
-_MSTRG.90120,
-_MSTRG.17582,
AC007570.1_MSTRG.22268,0.97109982851875
-_MSTRG.50870,
-_MSTRG.73814,
-_MSTRG.27168,
AC097662.1_MSTRG.52731,0.04540952027323922
-_MSTRG.95124,
-_MSTRG.67242,
AC026461.4_MSTRG.34518,0.0023059018055460066
-_MSTRG.40885,
SCN11A_MSTRG.60280,0.004796097961415012
-_MSTRG.75410,
-_MSTRG.82187,
-_MSTRG.94941,
SNAP23P1_MSTRG.55127,0.02307363413204091
-_MSTRG.50961,
-_MSTRG.82444,
-_MSTRG.60810,
RNA5SP429_MSTRG.34892,0.003275336615374785
LINC00877_MSTRG.61328,0.7829547019102683
-_MSTRG.56153,
-_MSTRG.90975,
-_MSTRG.78484,
-_MSTRG.93704,
-_MSTRG.83299,
-_MSTRG.16208,
RPL12P15_MSTRG.49937,0.059713633792945836
-_MSTRG.7500,
RNU6ATAC6P_MSTRG.61561,0.9673263294071759
LINC01028_MSTRG.39476,2.0487238791157064e-05
-_MSTRG.40336,
-_MSTRG.44194,
Y_RNA_MSTRG.70533,0.8287969539728666
-_MSTRG.39007,
-_MSTRG.67855,
-_MSTRG.43206,
PPP1R2B_MSTRG.73206,0.057908065094708215
-_MSTRG.47116,
-_MSTRG.60718,
AC004486.1_MSTRG.20052,0.4204765728812513
-_MSTRG.94098,
-_MSTRG.25038,
-_MSTRG.28702,
-_MSTRG.25203,
-_MSTRG.51608,
SCN5A_MSTRG.60275,1.873980484314603e-15
AC007336.2_MSTRG.34457,2.280482132548379e-13
-_MSTRG.10325,
-_MSTRG.42628,
-_MSTRG.68878,
AC012308.1_MSTRG.12843,0.002564465657797328
-_MSTRG.79559,
-_MSTRG.68678,
-_MSTRG.77407,
STOML3_MSTRG.24000,0.9079828689778561
SLC25A5P5_MSTRG.79971,9.063055510864492e-09
-_MSTRG.11442,
-_MSTRG.25810,
-_MSTRG.2676,
AC040162.2_MSTRG.34837,0.675151225751839
AC009961.2_MSTRG.50854,0.9500121071145567
-_MSTRG.85293,
IGKV2-23_MSTRG.48819,0.5873482922636024
-_MSTRG.15826,
-_MSTRG.43732,
TREML3P_MSTRG.75745,0.00027905405098359694
KRT18P38_MSTRG.74577,0.000547714017482661
-_MSTRG.14742,
-_MSTRG.86918,
PSAT1P3_MSTRG.3732,4.903019912101656e-10
AOX3P_MSTRG.51851,0.06461934181000457
-_MSTRG.42362,
-_MSTRG.64857,
-_MSTRG.95449,
-_MSTRG.44436,
AC009961.3_MSTRG.50849,0.7797977886282467
-_MSTRG.690,
-_MSTRG.38332,
-_MSTRG.59471,
-_MSTRG.20698,
AC017083.1_MSTRG.48166,0.024260154249539652
-_MSTRG.56551,
AC009268.2_MSTRG.29403,0.9151296273410703
AC002463.1_MSTRG.82434,0.006172744418386095
AC092902.6_MSTRG.62407,0.7094441089534864
-_MSTRG.33166,
MIR4512_MSTRG.30721,0.5334323617827611
AC126474.1_MSTRG.21922,3.9652599648687576e-05
-_MSTRG.1210,
-_MSTRG.76385,
AC021549.1_MSTRG.41041,0.40909183738668153
AP002991.2_MSTRG.17873,0.27787823886244417
RPL31P35_MSTRG.80635,0.012587657473181664
-_MSTRG.91308,
-_MSTRG.4910,
-_MSTRG.65039,
-_MSTRG.36098,
BACH1-IT1_MSTRG.56553,0.5130593815537032
RNU7-77P_MSTRG.10405,0.6487893576535227
-_MSTRG.66996,
-_MSTRG.45718,
-_MSTRG.32220,
AL121832.3_MSTRG.55720,1.6840365570957184e-23
-_MSTRG.75654,
-_MSTRG.73836,
AC011939.1_MSTRG.30699,0.9239938931012888
MEIS1-AS3_MSTRG.48127,1.8963726354692393e-07
-_MSTRG.34904,
-_MSTRG.88825,
HMGN2P36_MSTRG.14230,2.0227290737525654e-07
-_MSTRG.32910,
-_MSTRG.21792,
-_MSTRG.94948,
AC133550.1_MSTRG.33567,0.36178023261403813
-_MSTRG.33241,
-_MSTRG.90310,
AC015883.1_MSTRG.38832,2.3737163199500016e-05
-_MSTRG.43085,
-_MSTRG.19471,
-_MSTRG.56152,
-_MSTRG.60181,
AC100756.2_MSTRG.29071,0.0001059795554024215
KCTD4_MSTRG.24179,1.6290502563141442e-06
AL512310.1_MSTRG.25651,0.140702146702415
-_MSTRG.86558,
-_MSTRG.31439,
-_MSTRG.51765,
AC109486.1_MSTRG.70609,0.6344074237481587
AC040168.1_MSTRG.34480,0.36296005707177326
-_MSTRG.91441,
AL354707.2_MSTRG.88429,0.0006169666148203628
MYL6P3_MSTRG.11176,0.004031549693922736
AL627171.1_MSTRG.26668,0.4911287736743566
-_MSTRG.52184,
-_MSTRG.9950,
-_MSTRG.38678,
-_MSTRG.23508,
-_MSTRG.49303,
-_MSTRG.39723,
-_MSTRG.27240,
AL136985.2_MSTRG.3249,0.36366497542626974
-_MSTRG.30114,
-_MSTRG.45519,
-_MSTRG.37380,
RBM22P2_MSTRG.23772,0.1903664599194188
-_MSTRG.56487,
MIR4782_MSTRG.49760,0.16043531483718892
-_MSTRG.34265,
-_MSTRG.75252,
-_MSTRG.22362,
-_MSTRG.36595,
-_MSTRG.90850,
-_MSTRG.53227,
AL355312.1_MSTRG.78406,0.1639768164508954
-_MSTRG.3863,
-_MSTRG.72449,
-_MSTRG.71837,
-_MSTRG.47921,
-_MSTRG.74939,
-_MSTRG.12344,
IGKV2-36_MSTRG.48832,0.30815581807513887
AL360178.1_MSTRG.78041,0.017929644006193336
-_MSTRG.70889,
-_MSTRG.76160,
-_MSTRG.79340,
-_MSTRG.19224,
AC010240.2_MSTRG.72348,0.0004769115161072158
RN7SKP30_MSTRG.66007,0.8169025707027625
-_MSTRG.12125,
-_MSTRG.52361,
-_MSTRG.7971,
-_MSTRG.54673,
RNA5SP61_MSTRG.6339,0.33983850929459086
-_MSTRG.40877,
PURPL_MSTRG.69841,5.1912145894093756e-05
BCL2L12P1_MSTRG.62669,1.36199521440057e-07
IGSF11_MSTRG.62150,0.001517420211850651
-_MSTRG.9194,
-_MSTRG.34437,
-_MSTRG.67054,
AC083904.1_MSTRG.63909,0.06732871334530484
-_MSTRG.28294,
-_MSTRG.82902,
-_MSTRG.81182,
-_MSTRG.75805,
-_MSTRG.28174,
FAM92A1P1_MSTRG.29689,0.4229508995537443
-_MSTRG.83660,
AC080128.2_MSTRG.62733,0.907372150341859
-_MSTRG.59342,
AC098847.1_MSTRG.41681,0.25263025756372903
-_MSTRG.87490,
-_MSTRG.93478,
-_MSTRG.78611,
